,original_situation,emotion,cause_span,start_index,end_index,emotion_label
3013,i will be on vacation next month,__anticipating__,vacation next month,5,7,3
847,"ten years ago now, a massive hurricane forced my family to evacuate. i didn't know if there would be anything to come back to.",__afraid__,massive hurricane forced my family to evacuate,7,13,0
1131,one time i was playing basketball and i accidentally slapped a girl in the face. i felt so bad about it.,__ashamed__,accidentally slapped a girl,9,12,6
2590,going to a friend's wedding.,__excited__,friend's wedding,4,7,14
2595,i found my old friend working at my new firm. i was pleasantly shocked,__surprised__,friend working,5,6,29
3153,i am scared of the global warming.,__terrified__,global warming,6,7,30
503,"my wife was sick the other day.  she was stuck in bed for most of a day, it was rough.",__caring__,wife was sick,2,4,7
2235,two years ago my wife and i got divorced. it's been very strange in this big house all by myself.,__lonely__,two years ago my wife and i got divorced. it's been very strange in this big house all by myself,1,23,23
1680,after pushing my little brother through out the years in school he graduated with a 3.2 this may!,__proud__,little brother through out the years in school he graduated,4,13,26
2138,my husband has been texting a woman he works with.,__jealous__,husband has been texting a woman,2,8,21
1472,my husband and i recently got married. this is our second marriage each and it's nice that we are both at a place in our lives where we are happy with things just the way they are.,__content__,recently got married,5,7,9
1726,my birthday is coming up in a week. i'm going to be seeing friends that i haven't seen in years.,__anticipating__,birthday is coming up in a week. i'm going to be seeing friends,2,17,3
3644,i used the restroom at a nice restaurant and i had toilet paper stuck to my shoe and didn't know it until i left. ,__embarrassed__,restroom at a nice restaurant and i had toilet paper stuck,4,15,13
3347,my baby girl,__proud__,baby girl,2,3,26
3358,"after feeling depressed for days, i took the time to sit outside in the sun and have a nice chit chat with my mom. the cool breeze felt comforting and completely changed my mood today, i feel good!",__content__,mom,26,26,9
3630,greatful to be alive,__grateful__,alive,5,5,17
2374,i was about to check my result so i had an anxiety to checking it,__anxious__,check my result,5,7,4
1095,i'm going skydiving for the first time!,__excited__,skydiving,5,7,14
1178,i recently went on my first international trip by myself. ,__anxious__,international trip by myself,7,10,4
2307,man i was so stoked to get my new paycheck,__excited__,paycheck,12,14,14
1667,"i recently ordered something online, and expected it to arrive last week. it's still not here!",__disappointed__,expected it to arrive last week. it's still,8,18,11
1158,"when someone talks down to me, it makes me sad.",__sad__,talks,3,3,27
2364,i was cleaning out the refrigerator and i found a bowl of something that went bad.,__disgusted__,bowl of something that went,11,15,12
1621,"imagine,i started working out two months ago,only to weigh myself and i have gained some weight.",__disappointed__,gained some weight,18,20,11
3614,i had to take my dog to the vet yesterday and i had full confidence they would take care of his problems. they are so good there.,__trusting__,dog to the vet yesterday and i had full confidence,6,16,31
1670,i get so irritated when drivers drive slow in the fast lane this be the reason behind wrecks and traffic it is especially horrible here in florida.,__annoyed__,drivers drive slow in the fast lane,6,12,2
1400,i think about my mother and i getting really sad. she has been dead for 15 years now.,__sentimental__,mother,5,5,28
140,i was so upset when my daughter went in to labor and i couldn't be there. she lives in indiana and wasn't due for several more months. ,__sad__,daughter went in to labor,7,11,27
1218,"i studied really hard for a physics exam and still didn't get a b, which i need for my major.",__disappointed__,studied really hard for a physics exam and still didn't get a b,2,16,11
556,i went through some boxes and found some of my childhood dolls.,__nostalgic__,childhood dolls,11,12,24
2515,"my dad paid for the rent deposit on my new place, and i was going to pay him back. he only made me pay back half.",__surprised__,dad paid for the rent deposit,2,7,29
1861,i start school in 2 weeks i am so ecstatic to get back in college.,__excited__,college,18,18,14
2263,"i had a lunch at a hotel yesterday, i ordered dumplings, they actually turned out to be alright.",__surprised__,ordered dumplings,11,13,29
692,i told a lie to my mother.,__guilty__,told a lie,2,4,18
3121,"during a bad storm this past spring, we had a tornado touch down in my neighbors yard. it sounded like a train was going past my house as we hunkered down in the basement.",__terrified__,bad,3,3,30
3327,"the other day i was with my husband shopping.  we were having a great time..until he passed gas. it was so loud. and it actually smelled horrible.  people were staring at us! he didn't care, but oh man. i wanted to run and hide.",__embarrassed__,gas. it was so loud. and it actually smelled horrible,22,33,13
242,someone ran over my mailbox this morning. they left it totally demolished.,__angry__,mailbox this morning. they left it totally demolished,5,14,1
2233,my abilities,__surprised__,abilities,2,2,29
1623,my girlfriend broke up with me recently.  things just didn't seem to work out,__sad__,girlfriend broke,2,3,27
1849,the day we finally found our rotty pup and got to go get him.  that was one of the most joyful days in my life and i just could not wait.,__excited__,found our rotty pup,5,10,14
2189,a friend left some candy out and i took some.  i feel like paying him back for what i took,__guilty__,took,9,9,18
1594, i miss watching chiller theatre with my family on fridays,__nostalgic__,watching chiller theatre,3,6,24
131,i was waiting in the waiting room for my last job interview.,__anxious__,job interview,11,12,4
1044,i screwed up plans for a date night with my wife. we ended up having to cancel and she was really mad about it.,__guilty__,date night with my wife. we ended up having to cancel,7,18,18
1429,i felt really anxious about my job interview back in september.,__anxious__,interview back in september,8,14,4
1571,i was so happy to see that my friends threw me a party for my graduation. i was totally not expecting that when i got home.,__surprised__,friends threw me a party,9,13,29
3715,being alive,__anxious__,alive,2,2,4
144,i once walked around the grocery store with my fly down.  when i realized it i went to zip up and a lady with kids came round the corned at the same time.,__embarrassed__,walked around the grocery store with my fly down,3,11,13
3042,i was really scared when hurricane irma came through florida last year. it was a pretty horrible experience. ,__terrified__,hurricane irma came,6,9,30
615,eating a bunch of garlic made me sort of tentative,__apprehensive__,eating a bunch of garlic,1,5,5
3559,i am ready to take on the world today.,__prepared__,take,5,5,25
1675,surprise birthday party in which i got cake thrown at my face,__surprised__,birthday party in which i got cake thrown at my face,2,12,29
2150,i nailed the review for this year and was able to get an okay raise!  i also am up for promotion if the company gets bigger!,__proud__,nailed the review for this year and was able to get an okay raise ! i also am up for promotion,2,23,26
1,i found letters that my wife wrote me when we first dating. they gave me all of the feels.,__sentimental__,letters that my wife wrote me when we first dating,3,12,28
2466,i was expectant of money lately,__anticipating__,money,6,6,3
2731,i live next to a football field and every football season i hate living here.,__annoyed__,next to a football field,3,7,2
1994,i made a big mistake on a project for work. now i'm afraid that it will hurt my career.,__ashamed__,mistake on a project for work,5,10,6
984,i am going to play in a dominos tournament,__confident__,play in a dominos,5,10,8
2504,i had a job interview the other day. i was so nervous but excited at the same time!,__anxious__,job interview,4,5,4
215,my son got picked to be on the soccer team that he was on last year!,__surprised__,son got picked to be on the soccer team,2,10,29
2129,i was proud when my brother graduated college.  he had to work hard but he got through it.,__proud__,brother graduated college,6,8,26
2642,i put together a shelf with odd parts.,__proud__,together a shelf,3,5,26
3322,my brother did something stupid,__furious__,stupid,5,5,16
2926,i was stranded in a gas station and this lady helped me out,__caring__,lady helped,10,11,7
392,i am always prepared because i hate to not be.,__prepared__,always,3,3,25
84,"i was flipping through the channels today and saw a gruesome movie. it had a lot of blood and gore, which turns my stomach.",__disgusted__,gruesome movie. it had a lot of blood and gore,11,24,12
2392,"i was looking through some of my old pictures a week or so ago, and saw a picture of my grandmother who passed away a few years ago",__sad__,grandmother who passed away,22,25,27
3059,"a few years ago, i graduated college and took the test to earn my teacher certification. i passed, and was able to quickly get a job.",__proud__,teacher certification,16,17,26
599,"i'm moving to a new apartment in a few weeks and am so psyched about it. i'll finally be away from my loud, obnoxious upstairs neighbors!",__excited__,moving,4,4,14
479,i just bought a hundred packs of magic cards and i didn't get a single good cards. my friend only bought a few packs he got an amazing card,__jealous__,bought a hundred packs of magic cards and i didn't get a single good cards. my friend only bought a few packs he got an amazing,3,31,21
300,my brother just turned 16 and he's about to get his first car! i'm so excited for him.,__caring__,brother just turned 16 and he's about to get his first car,2,15,7
3744,my girlfriend and i have been working hard on potty training the dog.  she has been doing great but last night she pooped in the house.,__furious__,potty training the dog. she has been doing great but last night she pooped,10,27,16
3259,recently moved into a new dorm and when i entered the kitchen was a total mess. month old pile up of dishes and dried up food on the stove.,__disgusted__,dried up food,25,27,12
94,i'm going overseas in 2 weeks@,__anticipating__,going overseas,4,5,3
2317,i bothers me a great deal when people show up unannounced.,__annoyed__,people show up unannounced,9,14,2
348,i am terrified that my wife is going to leave me,__terrified__,going to leave,8,10,30
3462,last week i woke up to a really cute text from my girlfriend and a funny message from my brother. i felt so thankful and appreciative of my situation and of their existence.,__grateful__,text from my girlfriend and a funny message from my brother,10,20,17
1460,i went to a movie and afterward my wallet fell out of my pants. i didn't notice till i was half way home. it was the last showing and i didn't know if i could get it back.,__terrified__,wallet fell out of my pants,9,14,30
165,parents took me out for birthday dinner,__grateful__,parents took me out for birthday dinner,1,7,17
858,i tripped and fell in front of some people.,__embarrassed__,tripped and fell in front of some people,2,9,13
2524,i don't have family to spend thanksgiving with. sometimes i will get together with friends but this is rare. i usually end up alone for the holiday.,__lonely__,family to spend thanksgiving,6,11,23
143,had a great day! my daughter is learning how to say so many new words.,__proud__,daughter is learning how to say so many new words,7,16,26
2971,"i knocked on a closed bathroom door and no one responded. but, when i opened the door, someone was using the bathroom. ",__embarrassed__,"opened the door, someone was using the bathroom",17,25,13
357,one day i found out that my boyfriend was texting his ex-girlfriend. i think he likes her more than he likes me,__jealous__,boyfriend was texting his ex-girlfriend,8,15,21
1901,i have a job interview lined up for next week. i am feeling so nervous about it.,__anxious__,job interview,4,5,4
2369,got a new boss at work. he is 20 and had a phd,__impressed__,boss at work. he is 20 and had a phd,4,16,20
609,my friend adopted a new kitten.,__jealous__,adopted a new kitten,3,7,21
2800,"new superintendent has joined my school system.  every superintendent has his/her own expectations, and you never know what type of impression you will make.  today was my first lengthy meeting with him.",__anxious__,"superintendent has joined my school system. every superintendent has his/her own expectations, and you never know what type of impression you will make. today was my first lengthy meeting",2,35,4
2496,when i visited the old capital after the earthquake i didn't expect for many temple to be intact.,__surprised__,temple to be intact,17,20,29
180,"i have been really diligent in my studies, and will be in two clubs this coming year. i think by next summer i will be able to score a paid internship!",__hopeful__,internship,34,34,19
523,we are leaving for vacation tomorrow. we are going to florida for 10 days. ,__excited__,vacation,5,5,14
1182,i went to aldi the other day and bought a bunch of german chocolate bars. i then sat and stuffed myself and now i feel really bad about it. no self-control!,__guilty__,chocolate bars. i then sat and stuffed myself,16,24,18
3480,i changed my shift to overnight and i get so scared walking to my car since we have a huge parking lot. ,__afraid__,overnight,6,6,0
2439,i am starting work at the school again soon. i am looking forward to having good students this year,__hopeful__,starting work,3,4,19
676,i had to stay home and work while all my friend got to go to colorado to skii. not only was i missing out on the fun but i was lonely with nothing to do.,__lonely__,stay home and work while all my friend got to go to colorado to skii. not only was i missing out on the fun,4,30,23
257,"i hate when my sister snores at night she never lets me sleep, but i know it is not her fault i just get really angry",__angry__,snores,6,8,1
3477,i have no children but i have a ton of animals. i love them all so much. they are my children.,__caring__,love,14,14,7
1489,getting woken up in the middle of the night was scary as heck,__terrified__,woken,2,2,30
2224,i was so excited to go to flower & garden festival at epcot this year. i couldn't wait to try all the food and see the beautiful gardening. ,__joyful__,flower & garden festival at epcot this year. i couldn't wait to try all the food and see the beautiful gardening,8,33,22
3123,"i almost could have not paid for my tuition this semester, but my boss gave me a bonus. i am so thankful for him. ",__grateful__,bonus,19,19,17
3735,i have a tooth ache. i need to go to the dentist but do not want to.,__anxious__,dentist but do not want,13,18,4
3531,i was in a rush this morning and i dressed my self in stained clothes. i feel so dirty today. :(,__embarrassed__,stained clothes,14,15,13
956,"i am currently expecting my first baby, it's a boy! ",__joyful__,expecting my first,4,6,22
3104,i very much could count on my mom to always be there for me.,__trusting__,count on my mom,5,8,31
1179,"my husband and i are planning a big trip to washington, dc.  i love history and i can't wait till we get to go",__anticipating__,husband and i are planning a big trip,2,9,3
1341,i really like my new car i did not expect it to be such a good veichle for the price,__surprised__,new car i did not expect it to be such a good veichle for the price,5,22,29
1777,i was terrified when i went to watch the conjuring movie in the theatres. i went at night and alone as well.,__afraid__,conjuring movie in the theatres. i went at night and alone,10,23,0
2965,i bet my cousin that i could beat him at a game of basketball.,__confident__,beat him at a game of basketball,8,14,8
126,my four year old daughter showed my a picture she drew of me.  i was surprised by how detailed the drawing was.,__surprised__,daughter showed my a picture she drew of me. i was surprised by how detailed the drawing,5,22,29
2357,i feel devastated that i might be doing this work incorrectly. i don't know if it will hurt me.,__devastated__,might be doing this work incorrectly,6,11,10
2727,i have a card table that i put my computer on.  my son keeps putting his foot on it and i have to constantly tell him to take it down.,__annoyed__,son keeps putting his foot,14,18,2
3380,"i came home yesterday, i found my sofa torn up, let's say this i am not happy with my pet dog",__furious__,torn,10,10,16
2083,"one time while i was camping, there was a giant rattle snake trying to attack us",__terrified__,rattle snake,12,14,30
3098,i was upset at myself for sleeping in so late this morning,__ashamed__,late this morning,10,12,6
673,i bought two pairs of shoes. but i didn't try them both on the second set was two right shoes.,__annoyed__,shoes. but i didn't try them both on the second set was two right,6,22,2
3408,my wife's cousin was sent to the hospital and was placed in a medically induced coma with  something having to do with his lungs,__devastated__,hospital and was placed in a medically induced coma,10,19,10
2256,a group of bad storms passed through here last week. there were tornadoes all over the place.,__terrified__,bad storms passed through here last week. there were tornadoes,4,14,30
3555,i am getting a new car this week! i can't wait to smell the new leather seats!,__excited__,new car,5,6,14
1001,my 6 year old daughter couldn't understand how to use a gaming controller. after a few days she had figured it out on her own. ,__impressed__,daughter couldn't understand how to use a gaming controller. after a few days she had figured,5,23,20
282,i went tandem parachuting with my brother and he kept me very safe. i was really scared but i knew that he would protect me.,__trusting__,tandem parachuting with my brother,3,9,31
2305,someone eating my food,__angry__,someone eating my food,1,4,1
1272,i am looking forward to hearing from my mother about her last cancer check.,__hopeful__,mother about her last cancer,9,13,19
3397,i love pirate peanut butter cookies. i'm really stressed today so i bought a box of those cookies and ate an entire sleeve of them. i feel pretty bad because i wrecked my dieting for at least two days.,__guilty__,ate,24,24,18
1030,i keep having these dreams that i am out in public and somehow my clothes disappear. it's awful. ,__embarrassed__,public and somehow my clothes disappear,11,16,13
840,watching my daughter perform her first solo dance competition routine.,__sentimental__,daughter perform her first solo dance competition,3,9,28
297,"i paid $1000 for a mystery box on ebay. it said it would be filled with all sorts of cool and expensive items. when i opened it, it was nothing but literal garbage.",__disappointed__,nothing but literal garbage,35,38,11
3045,"another girl was flirting with my boyfriend at a networking event and i felt rather envious, ",__jealous__,girl was flirting with my boyfriend,2,7,21
323,"i had to clean beneath a desk which had not been cleaned in about three years, after there had been some flooding from a manufacturing unit. it was so gross!",__apprehensive__,beneath a desk,5,7,5
3635,"during my first year in grad school, i had a basement apartment that flooded. all of my possessions were utterly destroyed. it took several months to replace the items that i could -- but i can't help to remember the things that couldn't be replaced.",__devastated__,flooded,16,16,10
1504,"i have a presentation for work on monday, about our hiring policys and how to retain more people. i know i have this! i have been preparing all weekend.",__confident__,preparing,32,32,8
3243,"when i was a teenager i used to borrow my big sisters clothes when she was out.  then i would put them back before she came home and she would never know.  this one time she had bought a new dress.  she had saved all her wages for this dress.  that weekend i borrowed it and of course ripped it on a nail.  the next day when she found out she was so angry.  i felt terrible, so guilty.  needless to say i never did borrow her clothes again!",__ashamed__,borrow my big sisters clothes when she was out. then i would put them back before she came home and she would never know. this one time she had bought a new dress. she had saved all her wages for this dress. that weekend i borrowed it and of course ripped,9,63,6
2355,"last week was my husband and i's 10th wedding anniversary.  10 whole years married, loyal and true to each other and i would not change it for the world.  heres to another 10 more, and many more after that.",__faithful__,married,17,17,15
183,"my girlfriend and i really like going to breweries. unfortunately, there hadn't been any in our small town. then, we got the news that one will be opening a few weeks from now!",__excited__,"breweries. unfortunately, there hadn't been any in our small town. then, we got the news that one will be opening",9,36,14
2290,we were recently at a concert and my son had an accident.,__embarrassed__,concert and my son had an accident,6,12,13
2619,i felt sick after eating too much ice cream last night,__disgusted__,eating too much ice cream,5,9,12
450,i don't cook very well but when my husband started putting chocolate in chilli i freaked out. i love him though so i put my trust in him. ,__trusting__,husband,11,11,31
400,i've been trying really hard to get a promotion at my company but they just hired someone to fill that spot from outside of the company. ,__jealous__,promotion at my company but they just hired someone to fill that spot from outside,11,25,21
1031,my friends wanted to go bungie jumping but i'm afraid of heights.  they kept trying to convince me to do it but i was reluctant.  finally i stepped out on the ledge and jumped.,__apprehensive__,bungie jumping,6,9,5
1846,"i have a fun weekend coming up, and i'm really looking forward to it! i haven't had much fun lately so i can't wait to enjoy myself.",__excited__,fun,4,4,14
1346,i feel like the rest of this year is going to be really good to me. i just have a feeling.,__hopeful__,good,14,14,19
3412,i am very lucky that i live out in the country where the quality of life is so much better than living in the high stress cities.,__grateful__,life,16,16,17
1062,"i didn't have a car to use, so my parents lent me theirs for the full month. it was amazingly giving of them and meant a lot they would lend it to me that long.",__trusting__,"car to use, so my parents lent",7,14,31
3609,"i haven't been following my healthy eating regiment as strictly as i should. even though i don't need to lose any weight, i want to be healthy and cheating on this diet makes me feel bad.",__ashamed__,healthy eating regiment as strictly,8,12,6
3653,my roommate cooked some foul smelling meat in our apartment. i almost puked. ,__disgusted__,cooked some foul smelling,3,6,12
1690,i had to explain how something works at my job in front of a bunch of people. i'm not a fan of talking in front of a crowd.,__anxious__,something works at my job in front of a bunch of people,6,17,4
1283,"my cousin recently sent me a video she'd taken with her phone, it was a tour of my home village. what i saw horrified me and made me sick - they've built all manner of hideous buildings in really prominent places!",__disgusted__,hideous buildings,42,43,12
2756,i miss my childhood and living with my parents,__sentimental__,childhood and living with my parents,4,9,28
177,after moving i went through a decently long period of unemployment.  it was starting to get tough not having a good source of income to support myself.,__sad__,unemployment. it was starting to get tough not having a good source of income to support,12,28,27
1600,we were going to a pumpkin patch and i allowed my sister in law to drive my car.,__trusting__,allowed my sister in law to drive my car,11,19,31
3292,i went through my childhood photos and items i was kind of emotional and nostalgic.,__sentimental__,childhood,5,5,28
2560,my friend once threw up on my face at a party.. i was so stunned and grossed out,__disgusted__,friend once threw,2,4,12
3564,we recently got a new puppy. my older dog waits his turn and knows the puppy should go outside to the bathroom first.,__impressed__,puppy,6,6,20
761,i was going go to the beach the other day and it rained.,__disappointed__,beach the other day and it rained,7,14,11
1312,impressed: i was very proud of her for flying all by herself,__impressed__,flying,10,10,20
1514,i feel very self assured after challenging my comfort zone,__confident__,challenging,7,7,8
90,"my husband and i went to see a house a while back, called the mansion. we went through the door and felt an icy blast like nothing i've experienced before. when i went upstairs i became terrified and ran down and out the door!",__afraid__,felt an icy blast,24,27,0
3372,i moved to a new state a few years back.  now my childhood best friends and i are in different parts of the country and i don't know anyone where i am.,__lonely__,new state,5,6,23
2898,i got a notification that i had a package delivered. i didn't see it on my porch and found it sitting in the middle of my driveway!,__angry__,package delivered. i didn't see it on my porch and found it sitting in the middle of my driveway,10,31,1
704,i have problems with the city and their constant tax increase on my property.,__trusting__,city and their constant tax increase on my property,6,14,31
139,"years ago i found my beagle dead from kidney failure, he had not gone quietly.",__devastated__,beagle dead from kidney failure,6,12,10
2575,i was sad to see one of the cave rescuers died.,__angry__,cave rescuers died,9,12,1
2415,i watched my friend do a really cool backflip!,__impressed__,cool backflip,8,11,20
945,my husband was really sick for a while and i just did everything for him i loved him so much,__caring__,husband was really sick,2,5,7
2288,remembered to bring an umbrella,__prepared__,umbrella,5,5,25
432,"i had planned to take my daughters shopping a couple of weeks ago. we were all very excited about it, but the plans fell through. i was able to take them shopping later so that made me feel a little better.",__disappointed__,plans fell,25,26,11
243,getting back into the swing of things after major surgery,__apprehensive__,major surgery,9,10,5
2400,friends and family threw a party for me. it was unexpected and fun!,__surprised__,friends and family threw a party,1,6,29
2861,i felt scared on a plane ride. i was traveling by myself.,__afraid__,plane,6,6,0
1814,im so mad! i can't find my hair brush!,__angry__,find my hair brush,9,12,1
2328,"we went to a concert a few weeks ago, people wouldn't move so my son could go to the bathroom.",__annoyed__,people wouldn't move so my son could go to the bathroom,11,23,2
1508,i felt overcome with emotions when christmas came around as a kid,__joyful__,christmas,7,9,22
2947,i had an overweight friend run a marathon,__impressed__,overweight friend run a marathon,4,9,20
2808,i was very happy when my grandmother gave me a scooter,__grateful__,grandmother,7,7,17
2268,i am nervous for my college test.,__anxious__,college test,6,7,4
2131,the last time i felt this way was when i got recognized at work at our weekly meeting. i was called by name in front of everyone for a job well done that i have done.,__proud__,recognized at work,12,14,26
1974,"recently, i was the only person in the office.  i had a large project to get done, and only talked to people on my way to the bathroom that day.",__lonely__,only person in the office,6,10,23
2798,"i really was starting to believe that, finally i can relax in solitude.",__hopeful__,"believe that, finally",6,9,19
1045,i am so excited that the kids go back to school in just one week!,__excited__,kids go back to school,7,11,14
734,"i'm so happy, my husband was offered a better paying job in his hometown. we move in november.",__grateful__,husband was offered a better paying job,8,14,17
3461,"i remember the first time i let my brother drive my car. i usually don't like people driving my car, but he's such a good driver so i knew i had nothing to worry about. ",__trusting__,nothing to worry,38,40,31
2163,my coworker gave a really good presentation at work today. i was pretty awed by the work that she put into it.,__impressed__,presentation,9,9,20
2682,"i once went into a shoe store and picked out a pair that i like. i walked out without paying, and left my worn out shoes in the box on the isle. i feel bad about it now.",__guilty__,walked out without paying,18,21,18
1324,"i moved to a new house recently, but i really miss my other house very much. i hope i get to feeel the way i use to feel in my other house",__nostalgic__,house,6,6,24
929,eating food is hard.,__angry__,eating food,1,2,1
2434,i was walking down the sidewalk at night.  i thought i saw the same car following me from a distance,__afraid__,car following me from a distance,16,21,0
3348,i have all my ingredients for my dinner party and now i am getting ready to prepare a feast! ,__prepared__,ingredients for my dinner party,5,9,25
3726,i have to talk to a large group at work tomorrow. i'm not looking forward to it.,__anxious__,talk,4,4,4
2928,going on vacation soon,__excited__,vacation,3,3,14
2592,"ive been feeling really nervous for the past few days and i cant quite tell why, nothing is specifically going wrong but on the other hand it feels like something is going wrong ",__anxious__,feels like,31,32,4
649,"i get to go to the park today for a bbq with friends, it should be so much fun!",__excited__,bbq with friends,11,15,14
402,"i went to an underground cave recently, i was pretty nervous and wanted to back out a few times.",__apprehensive__,underground cave,5,6,5
1843,i found an old picture of me with my grandmother. it brings back good memories.,__sentimental__,old picture of me with my grandmother,4,10,28
2589,"i'm an introvert, so being faced with a new situation and new people puts me on edge.",__anxious__,faced with a new situation and new people,10,17,4
3391,i am as sure as the sun will rise tomorrow that i will get this job promotion!,__confident__,rise tomorrow,9,10,8
3401,i went on a date last night and he kept looking at the hot girl at the table next to us. ,__jealous__,kept looking at the hot girl,10,15,21
1207,i'm a bit nervous- i have an upcoming certification exam to take for my teaching license and it's a big deal.,__apprehensive__,certification exam,12,13,5
3103,i was doing a big clear out recently and came accross my high school year book.  it has been many years since i left school and it was wonderul to find it again.  i spent hours going through it and looking at all the people long gone from my life.  such a feeling of nostalgia and some sadness. though it evoked happy memories too especially of prom night and our final year leaving party.  some stories could be told about that!,__sentimental__,year book,17,18,28
492,it was raining all day on my day off. the sky was gray and cloudy and it felt really cold. what a terrible day off,__sad__,raining all day on my day off. the sky was gray and cloudy and it felt really cold,3,23,27
2424,it was christmas eve and i couldn't sleep. i couldn't wait to see my daughter's face when she saw her toys.,__excited__,christmas eve and i couldn't sleep. i couldn't wait to see my daughter's face,3,25,14
1124,i was very sad when i found out that my neighbors houses were going to be demolished because the city ordered it.,__devastated__,neighbors houses were going to be demolished,11,17,10
1654,"i ate like a pig on my birthday, and while i enjoyed myself, i think i gained a few pounds from that day alone! i shouldn't have eaten so much and i regret it.",__guilty__,pig,5,5,18
1071,"when i was little, haunted houses would scare me silly. recently, a friend of mine suggested we go to one with a group. it was supposed to be very terrifying and hands on.",__apprehensive__,haunted,6,6,5
1435,"i feel very thankful for everything that i have, i live a really good life in my liking",__grateful__,"everything that i have, i live a really good life",6,16,17
2471,my favorite shoes wore out. they no longer make them.,__sad__,favorite shoes wore out. they no longer make,2,10,27
2734,i felt like things would go good when i bought a lottery ticket,__hopeful__,bought a lottery ticket,10,13,19
385,recently my husband and i were traveling home from visiting his family when all of a sudden this car cut us off.  we had to slam on our brakes not to hit them.  it was so scary!,__afraid__,car cut us off. we had to slam on our brakes,19,30,0
993,i had to leave town and needed someone to take care of my pets. they are so important to me. my sister took care of them and did such a good job.,__trusting__,sister,24,24,31
2122,i broke my leg,__angry__,broke my leg,2,4,1
1931,my girlfriend broke up with me recently. now i'm very lonely.,__lonely__,girlfriend broke,2,3,23
1836,i was upset when i found out that my favorite coworker was transferring to another department. ,__sad__,favorite coworker was transferring,10,15,27
1225,i was at the gym doing some close grip bench presses and it felt so easy,__prepared__,gym doing some close grip bench,5,10,25
851,listening to old music,__nostalgic__,listening to old music,1,4,24
3594,"a new restaurant opened near my house, and it turned out to be really really nice ",__impressed__,nice,17,17,20
185,"everyone in my calc class was stressed out over an exam. a few days before the test, a class mate announced she had made a study guide and would be glad to e-mail anyone a copy. it was because of her that i got a b.",__grateful__,study guide,30,31,17
864,i really enjoy going out and skating with my kids in the evening. its the most fun part of my day.,__content__,enjoy going out and skating,3,7,9
1582,i found some old school papers of mine.  i thought about how far i've come as a writer,__sentimental__,found some old school papers,2,6,28
359,"we finally were able to go back to the beach for vacation! we were so thrilled and happy to do that, it was great!",__excited__,beach for vacation,10,12,14
3158,the officer yelled at the old lady,__ashamed__,yelled at the old lady,3,7,6
746,"i was really sad when my girlfriend broke up with me, it was devastating but i managed to overcome it",__sentimental__,"girlfriend broke up with me, it was devastating",7,15,28
2324,i am really content that i can live this lifestyle.,__grateful__,lifestyle,10,10,17
2381,i took some food from my roommate.  he left cookies out in the open,__guilty__,roommate,7,7,18
2321,i felt really alone when my husband went to work out of state for a few weeks.,__lonely__,husband went to work,7,10,23
2862,i felt a feeling of nostalgia when we shared a glass of wine together.,__nostalgic__,shared a glass of wine together,11,16,24
995,one time i had to take a final for a class. i studied for hours for it and felt very prepared,__confident__,studied for hours for it and felt very prepared,14,22,8
2659,i can't wait to watch the world cup finals.,__excited__,watch,7,7,14
2684,i went on a blind date.,__anxious__,blind date,5,6,4
2447,i was planning to go biking this weekend but it rained all day.....,__disappointed__,rained,12,13,11
923,"i was looking at old pictures of my friends and i.  i sometimes wish i could go back to those days, at least for a while.",__nostalgic__,pictures of my friends,6,9,24
958,my friend can eatanything and she is so skinny,__jealous__,eatanything and she is so skinny,4,11,21
1078,high risk pregnancy,__faithful__,pregnancy,3,3,15
3187,today at work was my review and i was happy because the doctor has been complimenting on my work.,__excited__,complimenting,16,17,14
498,"my husband and my friends planned a baby shower for me without me knowing. on the day of the shower, my husband took me out to lunch to give my friends time to set up. when we got back to my house, everyone was there. i had a great time and it meant a lot to me that they would do that for me.",__surprised__,planned a baby shower,6,9,29
1588,a co-worker of mine was fired at our work.  he seemed to be doing a good job though in terms of performance,__surprised__,co-worker of mine was fired,2,8,29
1408,my computer crashed while i was working on a project.,__angry__,computer crashed,2,3,1
3624,i had an awesome childhood. i think about it consistently.,__sentimental__,childhood,5,5,28
2556,i got the new girl's number at school.,__confident__,girl's number,5,8,8
2622,"i felt furious when my brother got my new car into an accident last month, it was badly damaged",__angry__,brother got my new car into an accident,6,13,1
1845,i feel ready for the coming work week.  i have all my materials set,__prepared__,all my materials set,12,15,25
2215,my family threw me a surprise birthday party last month i was so amazed when i walked in.,__surprised__,threw me a surprise birthday party,3,8,29
2297,i was nervous about my car overheating ,__anxious__,car overheating,6,9,4
803,i just had a delicious breakfast and am now casually relaxing in my room.,__content__,breakfast,6,6,9
3774,i have to fly out of town next week. i do not know if i can fly and not looking forward to it,__terrified__,fly,4,4,30
1493,i went out to lunch with my kids the other day. my daughter needed help opening her dipping sauce. nothing like it squirting all over me from the waste up!,__embarrassed__,opening her dipping sauce. nothing like it squirting,17,27,13
2154,"after 3 years of college, this year will be my last semester until im done! i cant wait!",__excited__,last semester,12,13,14
3521,one time i won a stuffed animal from the claw machine!,__excited__,won,4,4,14
3578,i am really waiting on getting my tax returns this year i could use new carpet,__anticipating__,getting my tax returns,6,9,3
3652,sometimes i feel envious of those that have money than i do.,__jealous__,money,10,10,21
1806,i just finished a major project at work.  i'm praying my supervisor likes what i've done for the client,__hopeful__,finished,3,3,19
324,didn't realize my pants fell down in public,__embarrassed__,pants fell down in public,6,10,13
