id,emotion,utterance,cause_utterance,cause_span
dailydialog_tr_6931_utt_5_true_cause_utt_5_span_3,happiness,"Well , good for you . I hope you can get what you want from the training .","Well , good for you . I hope you can get what you want from the training .",I hope you can get what you want from the training .
dailydialog_tr_6931_utt_6_impossible_cause_utt_1,happiness,I will do my best .,Congratulations ! I heard that you are going to take a two-week training course in the headquarter .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_6931_utt_6_impossible_cause_utt_2,happiness,I will do my best .,Thank you . I am very happy to have this opportunity to learn something new . You know information and knowledge in this field update very fast .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_6931_utt_6_true_cause_utt_5_span_0,happiness,I will do my best .,"Well , good for you . I hope you can get what you want from the training .",good for you . I hope you can get what you want from the training .
dailydialog_tr_6931_utt_6_true_cause_utt_6_span_1,happiness,I will do my best .,I will do my best .,I will do my best .
dailydialog_tr_2421_utt_1_true_cause_utt_1_span_0,happiness,Come and sit down . Would you like a drink ?,Come and sit down . Would you like a drink ?,Would you like a drink ?
dailydialog_tr_2421_utt_2_true_cause_utt_1_span_0,happiness,"Oh , yes please ! I'd love a gin and tonic .",Come and sit down . Would you like a drink ?,Would you like a drink ?
dailydialog_tr_2421_utt_2_true_cause_utt_2_span_1,happiness,"Oh , yes please ! I'd love a gin and tonic .","Oh , yes please ! I'd love a gin and tonic .",I'd love a gin and tonic .
dailydialog_tr_2421_utt_3_impossible_cause_utt_2,happiness,Do you like olives ? Or would you prefer crisps ?,"Oh , yes please ! I'd love a gin and tonic .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_2421_utt_3_impossible_cause_utt_3,happiness,Do you like olives ? Or would you prefer crisps ?,Do you like olives ? Or would you prefer crisps ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2421_utt_3_true_cause_utt_1_span_0,happiness,Do you like olives ? Or would you prefer crisps ?,Come and sit down . Would you like a drink ?,Would you like a drink ?
dailydialog_tr_2421_utt_4_impossible_cause_utt_1,happiness,"Oh , just olives please . What music is this ?",Come and sit down . Would you like a drink ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2421_utt_4_impossible_cause_utt_2,happiness,"Oh , just olives please . What music is this ?","Oh , yes please ! I'd love a gin and tonic .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_2421_utt_4_true_cause_utt_3_span_0,happiness,"Oh , just olives please . What music is this ?",Do you like olives ? Or would you prefer crisps ?,Do you like olives ? Or would you prefer crisps ?
dailydialog_tr_2421_utt_5_impossible_cause_utt_1,happiness,Do you like it ? It's Irish music .,Come and sit down . Would you like a drink ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2421_utt_5_impossible_cause_utt_2,happiness,Do you like it ? It's Irish music .,"Oh , yes please ! I'd love a gin and tonic .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_2421_utt_5_true_cause_utt_5_span_0,happiness,Do you like it ? It's Irish music .,Do you like it ? It's Irish music .,It's Irish music .
dailydialog_tr_2421_utt_6_impossible_cause_utt_1,happiness,It's great ! Where did you get the CD ?,Come and sit down . Would you like a drink ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2421_utt_6_impossible_cause_utt_2,happiness,It's great ! Where did you get the CD ?,"Oh , yes please ! I'd love a gin and tonic .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_2421_utt_6_true_cause_utt_5_span_0,happiness,It's great ! Where did you get the CD ?,Do you like it ? It's Irish music .,It's Irish music .
dailydialog_tr_2421_utt_7_impossible_cause_utt_1,happiness,Arm - I think it was in the CD shop in the Mall . Have you been there ?,Come and sit down . Would you like a drink ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2421_utt_7_impossible_cause_utt_2,happiness,Arm - I think it was in the CD shop in the Mall . Have you been there ?,"Oh , yes please ! I'd love a gin and tonic .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_2421_utt_7_true_cause_utt_5_span_0,happiness,Arm - I think it was in the CD shop in the Mall . Have you been there ?,Do you like it ? It's Irish music .,It's Irish music .
dailydialog_tr_2421_utt_8_impossible_cause_utt_1,happiness,"Yes . I buy a lot of stuff from there . It's a good shop , isn't it ?",Come and sit down . Would you like a drink ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2421_utt_8_impossible_cause_utt_2,happiness,"Yes . I buy a lot of stuff from there . It's a good shop , isn't it ?","Oh , yes please ! I'd love a gin and tonic .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_2421_utt_8_true_cause_utt_5_span_0,happiness,"Yes . I buy a lot of stuff from there . It's a good shop , isn't it ?",Do you like it ? It's Irish music .,It's Irish music .
dailydialog_tr_2421_utt_8_true_cause_utt_8_span_1,happiness,"Yes . I buy a lot of stuff from there . It's a good shop , isn't it ?","Yes . I buy a lot of stuff from there . It's a good shop , isn't it ?","It's a good shop ,"
dailydialog_tr_2421_utt_9_impossible_cause_utt_1,happiness,"Yes . Hey , I've got some photos of our holiday in Ireland . Would you like to see them ?",Come and sit down . Would you like a drink ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2421_utt_9_impossible_cause_utt_2,happiness,"Yes . Hey , I've got some photos of our holiday in Ireland . Would you like to see them ?","Oh , yes please ! I'd love a gin and tonic .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_2421_utt_9_true_cause_utt_9_span_0,happiness,"Yes . Hey , I've got some photos of our holiday in Ireland . Would you like to see them ?","Yes . Hey , I've got some photos of our holiday in Ireland . Would you like to see them ?",I've got some photos of our holiday in Ireland .
dailydialog_tr_2421_utt_10_impossible_cause_utt_1,happiness,Why not ? I'd love to !,Come and sit down . Would you like a drink ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2421_utt_10_impossible_cause_utt_2,happiness,Why not ? I'd love to !,"Oh , yes please ! I'd love a gin and tonic .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_2421_utt_10_true_cause_utt_9_span_0,happiness,Why not ? I'd love to !,"Yes . Hey , I've got some photos of our holiday in Ireland . Would you like to see them ?",I've got some photos of our holiday in Ireland . Would you like to see them ?
dailydialog_tr_4633_utt_2_impossible_cause_utt_1,happiness,"Yes . After so many years of hard work , I ' d rather I had an office of my own .","You ' re going to set up your own law office , aren ' t you ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4633_utt_2_true_cause_utt_2_span_0,happiness,"Yes . After so many years of hard work , I ' d rather I had an office of my own .","Yes . After so many years of hard work , I ' d rather I had an office of my own .",I ' d rather I had an office of my own .
dailydialog_tr_4633_utt_3_impossible_cause_utt_1,happiness,"If you need help , don ' t hesitate to ask me .","You ' re going to set up your own law office , aren ' t you ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4633_utt_3_impossible_cause_utt_2,happiness,"If you need help , don ' t hesitate to ask me .","Yes . After so many years of hard work , I ' d rather I had an office of my own .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4633_utt_3_true_cause_utt_3_span_0,happiness,"If you need help , don ' t hesitate to ask me .","If you need help , don ' t hesitate to ask me .","If you need help , don ' t hesitate to ask me ."
dailydialog_tr_4633_utt_4_impossible_cause_utt_1,happiness,I ' ll be very glad if you would help .,"You ' re going to set up your own law office , aren ' t you ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4633_utt_4_impossible_cause_utt_2,happiness,I ' ll be very glad if you would help .,"Yes . After so many years of hard work , I ' d rather I had an office of my own .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4633_utt_4_true_cause_utt_3_span_0,happiness,I ' ll be very glad if you would help .,"If you need help , don ' t hesitate to ask me .","If you need help , don ' t hesitate to ask me ."
dailydialog_tr_4633_utt_5_impossible_cause_utt_1,happiness,I ' d like to wish you every success in your new venture .,"You ' re going to set up your own law office , aren ' t you ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4633_utt_5_impossible_cause_utt_2,happiness,I ' d like to wish you every success in your new venture .,"Yes . After so many years of hard work , I ' d rather I had an office of my own .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4633_utt_5_true_cause_utt_4_span_0,happiness,I ' d like to wish you every success in your new venture .,I ' ll be very glad if you would help .,I ' ll be very glad if you would help .
dailydialog_tr_4633_utt_6_impossible_cause_utt_1,happiness,Thank you . I wish I would .,"You ' re going to set up your own law office , aren ' t you ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4633_utt_6_impossible_cause_utt_2,happiness,Thank you . I wish I would .,"Yes . After so many years of hard work , I ' d rather I had an office of my own .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4633_utt_6_true_cause_utt_5_span_0,happiness,Thank you . I wish I would .,I ' d like to wish you every success in your new venture .,I ' d like to wish you every success in your new venture .
dailydialog_tr_4633_utt_7_impossible_cause_utt_1,happiness,Good luck to you .,"You ' re going to set up your own law office , aren ' t you ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4633_utt_7_impossible_cause_utt_2,happiness,Good luck to you .,"Yes . After so many years of hard work , I ' d rather I had an office of my own .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4633_utt_7_true_cause_utt_4_span_0,happiness,Good luck to you .,I ' ll be very glad if you would help .,I ' ll be very glad if you would help .
dailydialog_tr_4633_utt_7_true_cause_utt_5_span_1,happiness,Good luck to you .,I ' d like to wish you every success in your new venture .,I ' d like to wish you every success in your new venture .
dailydialog_tr_774_utt_1_true_cause_utt_1_span_0,happiness,"Mom , I just finished my paper . Can you proofread it before I hand it in ?","Mom , I just finished my paper . Can you proofread it before I hand it in ?",I just finished my paper .
dailydialog_tr_774_utt_2_impossible_cause_utt_1,happiness,"Sure , let ' s take a look . Sweetie , this is terrific . Your ideas are so original .","Mom , I just finished my paper . Can you proofread it before I hand it in ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_774_utt_2_true_cause_utt_2_span_0,happiness,"Sure , let ' s take a look . Sweetie , this is terrific . Your ideas are so original .","Sure , let ' s take a look . Sweetie , this is terrific . Your ideas are so original .",this is terrific . Your ideas are so original .
dailydialog_tr_774_utt_3_impossible_cause_utt_1,happiness,Thanks .,"Mom , I just finished my paper . Can you proofread it before I hand it in ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_774_utt_3_impossible_cause_utt_3,happiness,Thanks .,Thanks .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_774_utt_3_true_cause_utt_2_span_0,happiness,Thanks .,"Sure , let ' s take a look . Sweetie , this is terrific . Your ideas are so original .",this is terrific . Your ideas are so original .
dailydialog_tr_774_utt_4_impossible_cause_utt_1,happiness,I can tell you worked hard on it .,"Mom , I just finished my paper . Can you proofread it before I hand it in ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_774_utt_4_impossible_cause_utt_3,happiness,I can tell you worked hard on it .,Thanks .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_774_utt_4_true_cause_utt_2_span_0,happiness,I can tell you worked hard on it .,"Sure , let ' s take a look . Sweetie , this is terrific . Your ideas are so original .",this is terrific . Your ideas are so original .
dailydialog_tr_774_utt_5_impossible_cause_utt_1,happiness,I really did ! I started thinking about what I wanted to say three weeks ago .,"Mom , I just finished my paper . Can you proofread it before I hand it in ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_774_utt_5_impossible_cause_utt_2,happiness,I really did ! I started thinking about what I wanted to say three weeks ago .,"Sure , let ' s take a look . Sweetie , this is terrific . Your ideas are so original .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_774_utt_5_true_cause_utt_4_span_0,happiness,I really did ! I started thinking about what I wanted to say three weeks ago .,I can tell you worked hard on it .,I can tell you worked hard on it .
dailydialog_tr_774_utt_6_impossible_cause_utt_1,happiness,"Well , it was definitely worth all the time .","Mom , I just finished my paper . Can you proofread it before I hand it in ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_774_utt_6_impossible_cause_utt_2,happiness,"Well , it was definitely worth all the time .","Sure , let ' s take a look . Sweetie , this is terrific . Your ideas are so original .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_774_utt_6_true_cause_utt_5_span_0,happiness,"Well , it was definitely worth all the time .",I really did ! I started thinking about what I wanted to say three weeks ago .,I started thinking about what I wanted to say three weeks ago .
dailydialog_tr_774_utt_6_true_cause_utt_6_span_1,happiness,"Well , it was definitely worth all the time .","Well , it was definitely worth all the time .",it was definitely worth all the time .
dailydialog_tr_774_utt_7_impossible_cause_utt_1,happiness,Let ' s just hope my teacher agrees .,"Mom , I just finished my paper . Can you proofread it before I hand it in ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_774_utt_7_impossible_cause_utt_2,happiness,Let ' s just hope my teacher agrees .,"Sure , let ' s take a look . Sweetie , this is terrific . Your ideas are so original .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_774_utt_7_true_cause_utt_6_span_0,happiness,Let ' s just hope my teacher agrees .,"Well , it was definitely worth all the time .",it was definitely worth all the time .
dailydialog_tr_3477_utt_1_true_cause_utt_1_span_0,happiness,What a beautiful view .,What a beautiful view .,What a beautiful view .
dailydialog_tr_3477_utt_2_true_cause_utt_1_span_0,happiness,It sure is . The Grand Canyon is truly a masterpiece . No man could ever make anything like this .,What a beautiful view .,What a beautiful view .
dailydialog_tr_3477_utt_2_true_cause_utt_2_span_1,happiness,It sure is . The Grand Canyon is truly a masterpiece . No man could ever make anything like this .,It sure is . The Grand Canyon is truly a masterpiece . No man could ever make anything like this .,The Grand Canyon is truly a masterpiece . No man could ever make anything like this .
dailydialog_tr_3477_utt_3_impossible_cause_utt_3,happiness,What is that below ?,What is that below ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3477_utt_3_true_cause_utt_1_span_0,happiness,What is that below ?,What a beautiful view .,What a beautiful view .
dailydialog_tr_3477_utt_3_true_cause_utt_2_span_1,happiness,What is that below ?,It sure is . The Grand Canyon is truly a masterpiece . No man could ever make anything like this .,The Grand Canyon is truly a masterpiece . No man could ever make anything like this .
dailydialog_tr_3477_utt_4_impossible_cause_utt_3,happiness,It is the Colorado River . You can go down the river in a boat if you wish .,What is that below ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3477_utt_4_impossible_cause_utt_4,happiness,It is the Colorado River . You can go down the river in a boat if you wish .,It is the Colorado River . You can go down the river in a boat if you wish .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3477_utt_4_true_cause_utt_1_span_0,happiness,It is the Colorado River . You can go down the river in a boat if you wish .,What a beautiful view .,What a beautiful view .
dailydialog_tr_3477_utt_4_true_cause_utt_2_span_1,happiness,It is the Colorado River . You can go down the river in a boat if you wish .,It sure is . The Grand Canyon is truly a masterpiece . No man could ever make anything like this .,The Grand Canyon is truly a masterpiece . No man could ever make anything like this .
dailydialog_tr_3477_utt_6_impossible_cause_utt_1,happiness,There is a beautiful state park here . I can see why so many people come out here to camp .,What a beautiful view .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3477_utt_6_impossible_cause_utt_2,happiness,There is a beautiful state park here . I can see why so many people come out here to camp .,It sure is . The Grand Canyon is truly a masterpiece . No man could ever make anything like this .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3477_utt_6_true_cause_utt_6_span_0,happiness,There is a beautiful state park here . I can see why so many people come out here to camp .,There is a beautiful state park here . I can see why so many people come out here to camp .,There is a beautiful state park here .
dailydialog_tr_3477_utt_6_true_cause_utt_6_span_1,happiness,There is a beautiful state park here . I can see why so many people come out here to camp .,There is a beautiful state park here . I can see why so many people come out here to camp .,so many people come out here to camp .
dailydialog_tr_3477_utt_7_impossible_cause_utt_1,happiness,"Yes , there is beautiful view . You can go fishing , camping and also enjoy this beautiful clean air .",What a beautiful view .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3477_utt_7_impossible_cause_utt_2,happiness,"Yes , there is beautiful view . You can go fishing , camping and also enjoy this beautiful clean air .",It sure is . The Grand Canyon is truly a masterpiece . No man could ever make anything like this .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3477_utt_7_true_cause_utt_6_span_0,happiness,"Yes , there is beautiful view . You can go fishing , camping and also enjoy this beautiful clean air .",There is a beautiful state park here . I can see why so many people come out here to camp .,There is a beautiful state park here .
dailydialog_tr_3477_utt_7_true_cause_utt_6_span_1,happiness,"Yes , there is beautiful view . You can go fishing , camping and also enjoy this beautiful clean air .",There is a beautiful state park here . I can see why so many people come out here to camp .,so many people come out here to camp .
dailydialog_tr_3477_utt_7_true_cause_utt_7_span_2,happiness,"Yes , there is beautiful view . You can go fishing , camping and also enjoy this beautiful clean air .","Yes , there is beautiful view . You can go fishing , camping and also enjoy this beautiful clean air .","Yes , there is beautiful view . You can go fishing , camping and also enjoy this beautiful clean air ."
dailydialog_tr_3477_utt_8_impossible_cause_utt_1,happiness,It definitely is a nice change from the polluted and crowded city .,What a beautiful view .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3477_utt_8_impossible_cause_utt_2,happiness,It definitely is a nice change from the polluted and crowded city .,It sure is . The Grand Canyon is truly a masterpiece . No man could ever make anything like this .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3477_utt_8_true_cause_utt_6_span_0,happiness,It definitely is a nice change from the polluted and crowded city .,There is a beautiful state park here . I can see why so many people come out here to camp .,There is a beautiful state park here .
dailydialog_tr_3477_utt_8_true_cause_utt_6_span_1,happiness,It definitely is a nice change from the polluted and crowded city .,There is a beautiful state park here . I can see why so many people come out here to camp .,so many people come out here to camp .
dailydialog_tr_3477_utt_8_true_cause_utt_8_span_2,happiness,It definitely is a nice change from the polluted and crowded city .,It definitely is a nice change from the polluted and crowded city .,It definitely is a nice change from the polluted and crowded city .
dailydialog_tr_3477_utt_9_impossible_cause_utt_1,happiness,That's true .,What a beautiful view .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3477_utt_9_impossible_cause_utt_2,happiness,That's true .,It sure is . The Grand Canyon is truly a masterpiece . No man could ever make anything like this .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3477_utt_9_true_cause_utt_6_span_0,happiness,That's true .,There is a beautiful state park here . I can see why so many people come out here to camp .,There is a beautiful state park here .
dailydialog_tr_3477_utt_9_true_cause_utt_6_span_1,happiness,That's true .,There is a beautiful state park here . I can see why so many people come out here to camp .,so many people come out here to camp .
dailydialog_tr_3477_utt_9_true_cause_utt_7_span_2,happiness,That's true .,"Yes , there is beautiful view . You can go fishing , camping and also enjoy this beautiful clean air .","Yes , there is beautiful view . You can go fishing , camping and also enjoy this beautiful clean air ."
dailydialog_tr_3477_utt_9_true_cause_utt_8_span_3,happiness,That's true .,It definitely is a nice change from the polluted and crowded city .,It definitely is a nice change from the polluted and crowded city .
dailydialog_tr_7526_utt_1_true_cause_utt_1_span_0,happiness,This is my favourite restaurant .,This is my favourite restaurant .,This is my favourite restaurant .
dailydialog_tr_7526_utt_2_impossible_cause_utt_1,happiness,It looks very nice and the food looks delicious .,This is my favourite restaurant .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_7526_utt_2_true_cause_utt_2_span_0,happiness,It looks very nice and the food looks delicious .,It looks very nice and the food looks delicious .,looks very nice
dailydialog_tr_7526_utt_2_true_cause_utt_2_span_1,happiness,It looks very nice and the food looks delicious .,It looks very nice and the food looks delicious .,food looks delicious .
dailydialog_tr_7526_utt_3_impossible_cause_utt_3,happiness,"Yes , there might be some food you have never eaten before .","Yes , there might be some food you have never eaten before .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_7526_utt_3_true_cause_utt_1_span_0,happiness,"Yes , there might be some food you have never eaten before .",This is my favourite restaurant .,This is my favourite restaurant .
dailydialog_tr_7526_utt_3_true_cause_utt_2_span_1,happiness,"Yes , there might be some food you have never eaten before .",It looks very nice and the food looks delicious .,looks very nice
dailydialog_tr_7526_utt_3_true_cause_utt_2_span_2,happiness,"Yes , there might be some food you have never eaten before .",It looks very nice and the food looks delicious .,food looks delicious .
dailydialog_tr_7526_utt_4_impossible_cause_utt_1,surprise,Really ?,This is my favourite restaurant .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_7526_utt_4_impossible_cause_utt_2,surprise,Really ?,It looks very nice and the food looks delicious .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_7526_utt_4_true_cause_utt_3_span_0,surprise,Really ?,"Yes , there might be some food you have never eaten before .",there might be some food you have never eaten before .
dailydialog_tr_627_utt_6_impossible_cause_utt_1,happiness,"Oh , we'll spend the nights in hotels and enjoy local food as we pass by . How does it sound , David ?",Are you going anywhere for your vacation ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_627_utt_6_impossible_cause_utt_2,happiness,"Oh , we'll spend the nights in hotels and enjoy local food as we pass by . How does it sound , David ?","Yes , we're making plans for a tour .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_627_utt_6_true_cause_utt_6_span_0,happiness,"Oh , we'll spend the nights in hotels and enjoy local food as we pass by . How does it sound , David ?","Oh , we'll spend the nights in hotels and enjoy local food as we pass by . How does it sound , David ?",we'll spend the nights in hotels and enjoy local food as we pass by .
dailydialog_tr_627_utt_7_impossible_cause_utt_1,happiness,"It sounds good . You can do a lot of sightseeing , too .",Are you going anywhere for your vacation ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_627_utt_7_impossible_cause_utt_2,happiness,"It sounds good . You can do a lot of sightseeing , too .","Yes , we're making plans for a tour .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_627_utt_7_true_cause_utt_6_span_0,happiness,"It sounds good . You can do a lot of sightseeing , too .","Oh , we'll spend the nights in hotels and enjoy local food as we pass by . How does it sound , David ?",we'll spend the nights in hotels and enjoy local food as we pass by .
dailydialog_tr_627_utt_7_true_cause_utt_7_span_1,happiness,"It sounds good . You can do a lot of sightseeing , too .","It sounds good . You can do a lot of sightseeing , too .","You can do a lot of sightseeing , too ."
dailydialog_tr_627_utt_8_impossible_cause_utt_1,happiness,"Yes , we'll take our time . And we'll go to Five-lake Strict and the Wall Street .",Are you going anywhere for your vacation ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_627_utt_8_impossible_cause_utt_2,happiness,"Yes , we'll take our time . And we'll go to Five-lake Strict and the Wall Street .","Yes , we're making plans for a tour .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_627_utt_8_true_cause_utt_6_span_0,happiness,"Yes , we'll take our time . And we'll go to Five-lake Strict and the Wall Street .","Oh , we'll spend the nights in hotels and enjoy local food as we pass by . How does it sound , David ?",we'll spend the nights in hotels and enjoy local food as we pass by .
dailydialog_tr_627_utt_8_true_cause_utt_7_span_1,happiness,"Yes , we'll take our time . And we'll go to Five-lake Strict and the Wall Street .","It sounds good . You can do a lot of sightseeing , too .","You can do a lot of sightseeing , too ."
dailydialog_tr_627_utt_8_true_cause_utt_8_span_2,happiness,"Yes , we'll take our time . And we'll go to Five-lake Strict and the Wall Street .","Yes , we'll take our time . And we'll go to Five-lake Strict and the Wall Street .",And we'll go to Five-lake Strict and the Wall Street .
dailydialog_tr_627_utt_9_impossible_cause_utt_1,happiness,"So , you're going to have a really nice vacation .",Are you going anywhere for your vacation ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_627_utt_9_impossible_cause_utt_2,happiness,"So , you're going to have a really nice vacation .","Yes , we're making plans for a tour .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_627_utt_9_true_cause_utt_9_span_0,happiness,"So , you're going to have a really nice vacation .","So , you're going to have a really nice vacation .",you're going to have a really nice vacation .
dailydialog_tr_627_utt_10_impossible_cause_utt_1,happiness,You can say that again .,Are you going anywhere for your vacation ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_627_utt_10_impossible_cause_utt_2,happiness,You can say that again .,"Yes , we're making plans for a tour .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_627_utt_10_true_cause_utt_9_span_0,happiness,You can say that again .,"So , you're going to have a really nice vacation .",you're going to have a really nice vacation .
dailydialog_tr_2084_utt_2_impossible_cause_utt_1,anger,Stay away from me .,"Hi , Elvin . How are the new programmers I got for you ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_2084_utt_2_true_cause_utt_2_span_0,anger,Stay away from me .,Stay away from me .,Stay away from me .
dailydialog_tr_2084_utt_4_impossible_cause_utt_1,anger,"I'm serious , Zina . Back off . I have a bottle of pepper spray in my pocket .","Hi , Elvin . How are the new programmers I got for you ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_2084_utt_4_impossible_cause_utt_3,anger,"I'm serious , Zina . Back off . I have a bottle of pepper spray in my pocket .",Are you still mad about your nose ? How is it ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2084_utt_4_true_cause_utt_2_span_0,anger,"I'm serious , Zina . Back off . I have a bottle of pepper spray in my pocket .",Stay away from me .,Stay away from me .
dailydialog_tr_2084_utt_4_true_cause_utt_4_span_1,anger,"I'm serious , Zina . Back off . I have a bottle of pepper spray in my pocket .","I'm serious , Zina . Back off . I have a bottle of pepper spray in my pocket .",Back off .
dailydialog_tr_2084_utt_6_impossible_cause_utt_1,anger,Why are you being so nice to me ? Don't think for a second that I trust you .,"Hi , Elvin . How are the new programmers I got for you ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_2084_utt_6_impossible_cause_utt_3,anger,Why are you being so nice to me ? Don't think for a second that I trust you .,Are you still mad about your nose ? How is it ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2084_utt_6_true_cause_utt_2_span_0,anger,Why are you being so nice to me ? Don't think for a second that I trust you .,Stay away from me .,Stay away from me .
dailydialog_tr_2084_utt_6_true_cause_utt_4_span_1,anger,Why are you being so nice to me ? Don't think for a second that I trust you .,"I'm serious , Zina . Back off . I have a bottle of pepper spray in my pocket .",Back off .
dailydialog_tr_2084_utt_6_true_cause_utt_6_span_2,anger,Why are you being so nice to me ? Don't think for a second that I trust you .,Why are you being so nice to me ? Don't think for a second that I trust you .,Don't think for a second that I trust you .
dailydialog_tr_3912_utt_2_impossible_cause_utt_1,happiness,I enjoy camping .,"Mr . Lin , what are you interested in ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_3912_utt_2_true_cause_utt_2_span_0,happiness,I enjoy camping .,I enjoy camping .,I enjoy camping .
dailydialog_tr_3912_utt_3_impossible_cause_utt_1,surprise,Really ? I'm not much of an outdoor person . What do you like about it ?,"Mr . Lin , what are you interested in ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_3912_utt_3_impossible_cause_utt_3,surprise,Really ? I'm not much of an outdoor person . What do you like about it ?,Really ? I'm not much of an outdoor person . What do you like about it ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3912_utt_3_true_cause_utt_2_span_0,surprise,Really ? I'm not much of an outdoor person . What do you like about it ?,I enjoy camping .,I enjoy camping .
dailydialog_tr_3912_utt_4_impossible_cause_utt_1,happiness,"I love the fresh air , the scenery the exercise , and the time to think .","Mr . Lin , what are you interested in ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_3912_utt_4_impossible_cause_utt_2,happiness,"I love the fresh air , the scenery the exercise , and the time to think .",I enjoy camping .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3912_utt_4_true_cause_utt_4_span_0,happiness,"I love the fresh air , the scenery the exercise , and the time to think .","I love the fresh air , the scenery the exercise , and the time to think .","I love the fresh air , the scenery the exercise , and the time to think ."
dailydialog_tr_3912_utt_6_impossible_cause_utt_1,happiness,"Yes , both . Last trip I fished a little and hiked five miles .","Mr . Lin , what are you interested in ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_3912_utt_6_impossible_cause_utt_2,happiness,"Yes , both . Last trip I fished a little and hiked five miles .",I enjoy camping .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3912_utt_6_true_cause_utt_5_span_0,happiness,"Yes , both . Last trip I fished a little and hiked five miles .",Do you hike or fish on your trips ?,Do you hike or fish on your trips ?
