,original_situation,emotion,cause_span,start_index,end_index,emotion_label
184,protesters belt out les miserables song in front of police headquarters,__proud__,police headquarters,11,12,26
185,u.s. secretary of state mike pompeo says 'several' americans have been killed in the easter sunday b,__sad__,'several' americans have been killed in the easter sunday b,15,30,27
186,russian and u.s. navy ships narrowly avoid collision in philippine sea,__afraid__,avoid collision,12,13,0
187,canadian commentators criticize u.s. team for celebrating world cup rout,__angry__,for celebrating world cup rout,12,17,1
188,"evicted man, 53, jailed on $4,000 bond and charged with animal cruelty for leaving pet fish behind",__apprehensive__,animal cruelty for leaving pet fish behind,17,23,5
189,live updates: firefights in venezuelan capital as military uprising ensues,__angry__,military uprising ensues,15,19,1
190,bloomberg op-ed suggests iran tanker attack was a false flag,__apprehensive__,iran tanker attack was a false flag,8,15,5
191,bodycams improperly used in police shooting of woman near yale,__disgusted__,improperly used in police shooting of woman near yale,4,15,12
192,the democrats' dumb war against charter schools,__angry__,war against charter schools,6,9,1
193,dutch police arrest suspected gunman in utrecht shooting that left 3 dead,__guilty__,arrest suspected gunman in utrecht shooting that left 3 dead,4,16,18
194,"fbi lawyer squeals like a pig: implicates comey, mccabe, and yates for mishandling of fisa warrant",__disgusted__,mishandling of fisa warrant,25,31,12
195,tyra banks on why it’s important for her to hire women of color as an entrepreneur,__excited__,her to hire,11,13,14
196,el paso has exposed the ugly reality of the “immigration debate”,__disappointed__,ugly reality of the “immigration debate”,8,15,11
197,jeremy hunt says pursuing a no-deal brexit would be ‘suicide’ for tories,__apprehensive__,brexit would be ‘suicide’ for tories,11,21,5
198,"migrant apprehensions at border hit 144k in may, says cbp",__afraid__,migrant apprehensions at border,1,6,0
199,pope francis: climate crisis ‘leading the world towards disaster’,__afraid__,climate crisis ‘leading the world towards disaster’,6,14,0
200,"deutsche bank axe hovers over 1,000 clients",__apprehensive__,"axe hovers over 1,000 clients",5,12,5
201,u.s.-iran tensions rise ahead of anniversary of deal pullout,__apprehensive__,tensions rise ahead of anniversary of deal pullout,8,16,5
202,golf: bethpage black turns into beast in windy final round at pga,__proud__,turns into beast in windy final round at pga,7,17,26
203,to hold but not to have: california's marijuana laws get weird when you're in jail,__disappointed__,when you're in jail,19,24,11
204,record number of african migrants are now showing up at the u.s.-mexico border,__disappointed__,are now showing up at the u.s.-mexico border,9,23,11
205,"nigeria’s small businesses want government help, but corruption is draining it away",__sad__,"want government help, but corruption is draining it away",8,17,27
206,lies about iran killing us troops in iraq are a ploy to justify war,__angry__,ploy to justify war,14,18,1
207,'extremely serious' death threat against ben shapiro leads to arrest,__afraid__,leads to arrest,13,15,0
208,trump doesn't know a thing about baltimore,__disgusted__,thing about baltimore,8,13,12
209,"detained, abused & denied medical care: how trump immigration policies led to child deaths at border",__disgusted__,trump immigration policies led to child deaths at border,10,19,12
210,nucor downgraded to hold from buy at cfra,__annoyed__,downgraded to hold from buy at cfra,4,12,2
211,"big news: aoc’s chief of staff, comms director to leave her office",__ashamed__,comms director to leave her office,12,18,6
212,house passes $17 billion disaster-aid package over trump’s objections,__impressed__,disaster-aid package,6,9,20
213,michael avenatti seeks vengeance on jacob wohl,__angry__,vengeance on jacob wohl,9,16,1
214,a green new deal needs to fight us militarism,__apprehensive__,us militarism,8,12,5
215,kevin spacey questioned by london police over uk sex assault claims,__disappointed__,questioned by london police over uk sex assault claims,6,15,11
216,new mexico militia detains migrants at gunpoint in social media,__annoyed__,detains migrants at gunpoint in social media,6,14,2
217,college costs are out of control. here’s what can be done.,__disappointed__,college costs are out of control,1,6,11
218,people are picking up trash for a new internet challenge,__impressed__,a new internet challenge,7,10,20
219,"mueller found no trump collusion with russia, not enough evidence for obstruction: barr",__disappointed__,not enough evidence for obstruction: barr,16,25,11
220,"more winning: gm announces $700 million investment in ohio, hiring 450 workers",__impressed__,"gm announces $700 million investment in ohio, hiring 450 workers",4,17,20
221,new mexico city asks for donations after more migrants dropped off,__sad__,asks for donations after more migrants dropped off,6,13,27
222,in poor countries technology can make big improvements to education,__excited__,technology can make big improvements to education,4,10,14
223,british airways suspends cairo flights as security precaution,__angry__,british airways suspends cairo flights as security precaution,1,16,1
224,dear pepper: trouble with two friends,__content__,trouble with two friends,4,7,9
225,chelsea manning warns that trump will go after journalists with “indictments and charges”,__disappointed__,will go after journalists with “indictments and charges”,10,20,11
226,trump’s immigration deal with mexico is a nothingburger,__apprehensive__,immigration deal with mexico is a nothingburger,5,15,5
227,the un human rights council’s lousy election,__sad__,council’s lousy election,5,11,27
228,fbi’s leniency toward border vigilante contrasts with harsh treatment of “black identity extremist”,__disgusted__,contrasts with harsh treatment of “black identity extremist”,13,24,12
229,review: “euphoria” and the flawed art of gen z prophesying,__disappointed__,“euphoria” and the flawed art of gen z prophesying,3,20,11
230,divers set world record for cleaning trash from ocean floor,__joyful__,ocean floor,9,10,22
231,"atheist prayers can be barred by house chaplain, appeals court says",__annoyed__,appeals court says,11,13,2
232,youch! ilhan omar proves pence right that she doesn’t know what she’s talking about in months-old tweet about venezuela,__sad__,right that she doesn’t know what she’s,11,21,27
233,a brutal new verdict on trump’s tax cuts,__disappointed__,tax cuts,10,11,11
234,teacher at top london secondary school can't read or write,__disappointed__,teacher at top london secondary school can't read or write,1,13,11
235,4 myths fueling the fight over nyc’s exclusive high schools,__disappointed__,fight over nyc’s exclusive high schools,6,15,11
236,new hampshire republicans to corey lewandowski: stay away from the senate,__apprehensive__,stay away from the senate,15,19,5
237,"hunter biden reacts to helicopter over his home: 'f*ck you, mr. president!",__angry__,"helicopter over his home: 'f*ck you, mr. president",7,22,1
238,what it's like being a woman in media,__impressed__,like being a woman in media,5,10,20
239,donald trump goes completely off the deep end during rally,__angry__,goes completely off the deep end during rally,5,12,1
240,the hills have eyes: nü beginnings,__impressed__,the hills have eyes: nü beginnings,1,8,20
241,lizzo spreads the gospel of self-love with powerhouse vocals at sold-out d.c. show,__content__,powerhouse vocals at sold-out d.c. show,12,23,9
242,schaeffer: the greco-persian wars. introduction: the war that saved the west,__trusting__,the war that saved the west,17,22,31
243,donald trump is the racist we thought he was,__disgusted__,the racist we thought he was,6,11,12
244,"30 dead, 200 missing after boat sinking on congo lake",__sad__,boat sinking on congo lake,7,12,27
245,happy khaniversary! significant rise in crime in 3 years under london mayor: report,__joyful__,significant rise in crime in 3 years,7,13,22
246,acting defense chief shanahan vows u.s. will no longer 'tiptoe' around china,__annoyed__,u.s.,8,11,2
247,iran foreign minister: iran considering talks with us on ballistic missiles,__apprehensive__,iran considering talks with us on ballistic missiles,6,14,5
248,first batch of louisiana's medical marijuana cleared for release tuesday to pharmacies by regulators,__excited__,cleared for release tuesday to pharmacies by,12,23,14
249,this one simple trick can make primaries a lot less annoying,__annoyed__,primaries a lot less annoying,7,13,2
250,"premier league transfer news: rodriguez, maguire, asensio, sane, felix, perisic",__impressed__,"premier league transfer news: rodriguez, maguire, asensio, sane, felix, perisic",1,28,20
251,jurgen klopp ‘happy’ with liverpool squad but man city still premier league title favourites,__annoyed__,liverpool squad,11,13,2
252,sarah huckabee sanders is getting a going-away party from the very reporters she lied to nonstop,__joyful__,party,15,15,22
253,"democratic leadership team pushes nancy pelosi to begin impeachment, and pelosi pushes back",__disappointed__,"to begin impeachment, and pelosi pushes back",10,21,11
254,recruiting women to online dating was a challenge,__disappointed__,online dating was a challenge,4,8,11
255,candace owens gives devastating opening testimony at congressional hearing,__sad__,devastating opening testimony at congressional hearing,7,12,27
256,‘a river of blood’: coordinated church bombings leave more than 200 dead in sri lanka,__sad__,coordinated church bombings,8,10,27
257,china posts slowest growth in nearly 30 years; trump says tariffs are having a 'major effect',__disappointed__,trump says tariffs are having a 'major effect,12,23,11
258,the anxious triumph by donald sassoon – why capitalism leads to crisis,__excited__,why capitalism leads to crisis,11,15,14
259,amazon is making a late entry into the internet satellite race,__disappointed__,is making a late entry into the internet satellite race,4,13,11
260,cymabay therapeutics stock price target cut to $7 from $11 at b. riley fbr,__disappointed__,cymabay therapeutics stock price target cut to $7 from $11 at b. riley fbr,1,25,11
261,we’ve seen the debates–and what could be our future,__apprehensive__,and what could be our future,8,13,5
262,liberals are using rep. ilhan omar as an excuse to chill speech,__annoyed__,excuse to chill speech,14,17,2
263,now hillary clinton’s loss is being blamed on jon stewart,__guilty__,loss is being blamed on jon stewart,9,17,18
264,matt gaetz: 'america first' means protecting u.s. border before avenging japanese vessels,__impressed__,america first' means protecting u.s. border before avenging japanese vessels,8,27,20
265,trump’s justice department lawyers may soon pay a high price for lying to the courts,__apprehensive__,justice department lawyers may soon pay a high price for lying to the courts,5,18,5
266,a day at the beach could get a bit more expensive. l.a. county is voting on fee hikes,__afraid__,voting on fee hikes,19,23,0
267,pinterest's stock jumps 7.0% ahead of q1 results due after the close,__impressed__,stock jumps 7.0% ahead of q1 results due after the close,6,20,20
268,waterloo battlefield therapy for british war veterans,__proud__,battlefield therapy for british war veterans,4,11,26
269,‘she put her dreams aside for me.’ no. 1 nba draft pick zion williamson gets emotional talking about his mother,__content__,put her dreams aside for me,3,8,9
270,democrats renew attacks on trump attorney general,__ashamed__,general,9,9,6
271,‘he’s got his own style.’ handsome goat is one of the most stylish guys to grace your eyeballs lately,__joyful__,grace your eyeballs lately,23,27,22
272,"kamala harris praises anti-semite who incited race riots, anti-jewish pogroms",__proud__,anti-semite,9,12,26
273,"arsenal transfer news: torreira, carrasco, pellegrini, cillessen",__impressed__,"torreira, carrasco, pellegrini, cillessen",7,22,20
274,taking a selfie on this thai beach could score you the death penalty,__disappointed__,thai beach could score you,7,12,11
275,donald trump goes completely off the deep end about his tax returns,__disappointed__,goes completely off the deep end about his tax returns,5,14,11
276,students in colorado shooting to be tried as adults,__afraid__,shooting to be tried as adults,5,10,0
277,husband and wife married 71 years die on the same day,__sad__,die on the same day,7,11,27
278,trump warns china may delay trade deal to after us election,__apprehensive__,us election,12,13,5
279,freak-out over north korea’s missile test defies rationality,__afraid__,missile test,11,12,0
280,"england would be better off without scotland, tory candidate said",__sad__,tory candidate said,13,16,27
281,"as ebola cases rise in congo, the w.h.o. declines to issue emergency declaration",__angry__,declines to issue emergency declaration,18,23,1
282,new hampshire lawmakers just overrode the republican governor’s veto and abolished the death penalty,__annoyed__,abolished the death penalty,18,21,2
283,trump says he feels 'very badly' for labor secretary acosta,__sad__,trump says he feels 'very badly' for labor secretary acosta,1,15,27
284,michelle obama's ex-chief of staff admits she did try to intervene in smollett investigation,__disappointed__,admits she did try to intervene in smollett investigation,14,25,11
285,angiogenesis foundation president and ceo dr. william li's eat to beat disease achieves new york times bestseller status,__disappointed__,president and ceo dr. william li's eat to beat disease achieves new york times bestseller status,5,30,11
286,pentagon shifts $1 billion for border construction,__impressed__,shifts $1 billion for border construction,4,10,20
287,more than 170 firefighters battle large wildfire in greece,__annoyed__,wildfire in greece,7,12,2
288,equifax victims won’t see much of $700m award,__sad__,equifax victims won’t see much of $700m award,1,15,27
289,donald trump and swine fever are creating an economic crisis,__annoyed__,are creating an economic crisis,9,13,2
290,mother of three shopping for school supplies died protecting her 2-year-old during a massacre...in america,__sad__,died protecting her 2-year-old during a massacre,8,18,27
291,hickenlooper: government can’t compete with private insurance,__disappointed__,government can’t compete with private insurance,7,14,11
292,"in case you missed it: bubbles, babies and celebrity horses",__impressed__,"in case you missed it: bubbles, babies and celebrity horses",1,12,20
293,"arte johnson, ‘verry interesting’ comedian on ‘laugh-in,’ dies at 90",__sad__,"‘verry interesting’ comedian on ‘laugh-in,’ dies at 90",7,22,27
294,ex-north korea envoy says trump approved signing of warmbier pledge,__impressed__,approved signing of warmbier pledge,12,18,20
295,conway doesn’t contradict mcgahn’s testimony but still casts some doubt,__apprehensive__,mcgahn’s testimony,9,15,5
296,the white house sent the weirdest flag day tweet—and the internet can’t stop laughing,__joyful__,flag day tweet—and the internet can’t stop laughing,8,20,22
297,democrats ponder how to avoid a climate debate,__afraid__,ponder how to avoid a climate debate,3,10,0
298,"jeffrey epstein abused victims while serving time in florida, accuser’s lawyer says",__annoyed__,"abused victims while serving time in florida, accuser’s lawyer says",7,23,2
299,yet another former obama official warns border in ‘tremendous crisis’,__apprehensive__,warns border in ‘tremendous crisis’,8,14,5
300,4 bodies discovered in north dakota office building,__sad__,4 bodies discovered in north dakota office building,1,10,27
301,trump offers netanyahu part of syria to boost israeli leader’s flagging re-election campaign,__impressed__,part of syria to boost israeli leader’s flagging re-election campaign,7,25,20
302,russian ship nearly collides with u.s. warship in philippine sea,__disappointed__,nearly collides with u.s. warship in philippine sea,5,20,11
303,"‘caring, fact-based’ nbc news anchor getting cronkite journalism award",__content__,getting cronkite journalism award,13,19,9
304,"this week in brexit: theresa may can’t stop, won’t stop",__annoyed__,this week in brexit,1,6,2
305,mexican border state local police accused of protecting gulf cartel,__guilty__,accused of protecting gulf cartel,8,14,18
306,gop texas lawmaker accuses top vaccine scientist of 'sorcery',__guilty__,top vaccine scientist of 'sorcery',11,19,18
307,fresno county man charged in string of three killings,__apprehensive__,fresno county man charged in string of three killings,1,11,5
308,the farmer who cut off his own leg with a pocketknife,__disappointed__,who cut off his own leg with a pocketknife,3,13,11
309,nadler: trump claim of executive privilege could delay mueller testimony,__angry__,could delay mueller testimony,10,15,1
310,female athlete claims retaliation after fighting transgender athlete policy,__annoyed__,fighting transgender athlete policy,6,9,2
311,"trump is upset james woods, paul watson deplatformed",__angry__,deplatformed,14,17,1
312,family pay tribute to a 'loveable larrikin' after a car packed with teens t-boned him,__impressed__,family pay tribute to a 'loveable larrikin' after a car packed with teens t-boned him,1,23,20
313,when john paul stevens eviscerated antonin scalia,__disappointed__,when john paul stevens eviscerated antonin scalia,1,20,11
314,ny county clerk files lawsuit challenging giving undocumented immigrants licenses,__trusting__,challenging giving undocumented immigrants licenses,7,14,31
315,trump issues executive order requiring all govt agencies to provide records on “number of citizens and non-citizens in our country”,__excited__,trump issues executive order requiring all govt agencies to provide records on “number of citizens and non-citizens in our country,1,26,14
316,almost 71 million people fleeing conflict and oppression: the worst-affected countries,__afraid__,the worst-affected countries,10,14,0
317,barr’s backing of trump sets up showdown with congress,__disgusted__,showdown with congress,11,14,12
318,"ethiopia, au float proposal for peace in sudan",__excited__,au float proposal for peace in sudan,6,13,14
319,donald trump’s deranged supporters circle the drain,__disgusted__,deranged supporters circle the drain,7,13,12
320,russia’s military exercises in the arctic have more bark than bite,__apprehensive__,have more bark than bite,12,16,5
321,joy behar blames president trump for deadly synagogue attack: 'you are the culprit',__guilty__,deadly synagogue attack,10,12,18
322,war with iran would be even more disastrous than iraq,__apprehensive__,would be even more disastrous than iraq,5,13,5
323,"for all its flaws, ‘shazam’ beats ‘captain marvel.’ here’s why",__impressed__,here’s why,19,22,20
324,'chernobyl' brings the horror of the nuclear disaster to life,__afraid__,the nuclear disaster to life,11,15,0
325,el salvador’s president says his country — not trump — is responsible for migrant deaths in rio grande,__sad__,is responsible for migrant deaths in rio grande,17,26,27
326,taliban fighters freed from guantanamo now face u.s. in peace talks,__impressed__,guantanamo now face u.s. in peace talks,7,19,20
327,"meet the trainer to royals, rulers and billionaires",__impressed__,rulers and billionaires,8,11,20
328,'piece of garbage': donald trump jr. slams tom arnold over lament he and brother eric haven't been robbed,__angry__,lament he and brother eric haven't been robbed,22,33,1
329,the alaskan competition involves skiing on water and snow,__joyful__,competition involves skiing on water and snow,5,11,22
330,el bus tv: news bulletins on the bus in venezuela,__disappointed__,news bulletins on the bus in venezuela,6,16,11
331,massive crater in german cornfield likely caused by exploding wwii bomb,__disappointed__,exploding wwii bomb,11,15,11
332,"russia: militants in syria launch attack, have toxic agents",__afraid__,"militants in syria launch attack, have toxic agents",5,15,0
333,"ms-13 members from l.a. charged in string of grisly killings, prosecutors say",__guilty__,string of grisly,13,17,18
334,female reporter assaulted by antifa exposes charlottesville,__angry__,female reporter assaulted,1,3,1
335,democrat rep. al green moves to impeach trump for his attacks on 'the squad',__disgusted__,attacks on 'the squad',16,21,12
336,u.s. and japan battle china for influence in zimbabwe,__excited__,battle china for influence in zimbabwe,9,19,14
337,"when the chips are down, never bet against the us army",__apprehensive__,never bet against,7,9,5
338,nasty washpost column: trump ‘not troubled’ by possible attempts to kill omar,__angry__,not troubled’ by possible attempts to kill omar,9,18,1
339,muslim women in sri lanka are pissed about the post-bombing burqa ban,__angry__,post-bombing burqa ban,14,20,1
340,it sure looks like trump is subverting the succession process to put a loyalist in charge of intel,__apprehensive__,subverting the succession process to put a loyalist in charge of intel,8,23,5
341,a senator wants to have a greater impact. so he’s leaving the senate.,__proud__,impact. so he’s leaving the,8,15,26
342,"that viral video of a chimp scrolling instagram is bad, actually",__disgusted__,"chimp scrolling instagram is bad, actually",6,17,12
343,abolishing the electoral college would be a mistake,__disappointed__,abolishing the electoral college would be a mistake,1,10,11
344,"his visa was stamped, his papers in order. then he was targeted by a secretive cbp task force.",__sad__,then he was targeted by a secretive cbp task force.,11,24,27
345,6-year-old boy hospitalized after dingo attack in australia,__disappointed__,dingo attack in australia,10,16,11
346,"wimbledon 2019: on a day when serena williams didn’t have it, simona halep had it all",__impressed__,"didn’t have it, simona halep had it all",16,29,20
347,top iran commander invokes 9/11 to say us is “frail”; a “full intelligence war” is on,__afraid__,a “full intelligence war” is on,20,27,0
348,the balkan wars created a generation of christian terrorists,__afraid__,created a generation of christian terrorists,6,13,0
349,‘star wars: the rise of skywalker’ trailer debuts,__joyful__,‘star wars: the rise of skywalker’ trailer debuts,1,14,22
350,"my dispiriting, infuriating – and illuminating – time as a political telemarketer",__angry__,"my dispiriting, infuriating – and illuminating – time as a political telemarketer",1,24,1
351,censorship: facebook deleted a post from @michellemalkin that criticized the company for banning her friends laura loomer and gavin mcinnes,__disappointed__,criticized the company for banning her friends,16,22,11
352,"no, joe biden didn’t cause mass incarceration",__apprehensive__,didn’t cause mass incarceration,7,15,5
353,former students recall jeffrey epstein paid particular attention to teenage girls,__disgusted__,paid particular attention to teenage girls,10,15,12
354,cnn host says trump acting like 'toddler' after 'un-american' comments about opposition research,__angry__,comments about opposition research,21,24,1
355,james gill: salon crash latest example of why new orleans police can't always give chase to criminals,__angry__,new orleans police can't always give chase to criminals,12,24,1
356,"isis lost its home, but economic empire stands",__disappointed__,but economic empire stands,7,10,11
357,kwame akoto-bamfo: 'you see the faces of our ancestors',__sad__,'you see the faces of our ancestors',11,19,27
358,video of cocaine bust at sea shows importance of coast guard funding,__impressed__,of,2,2,20
359,search warrants show how new zealand far-right terrorist inspired copycat in california,__disappointed__,inspired copycat in california,14,22,11
360,kamala harris takes her post-debate momentum to iowa,__excited__,post-debate momentum to iowa,9,15,14
361,sport shorts: juventus sign matthijs de ligt and lando norris urges lewis hamilton to ‘stick around’ in f1,__impressed__,norris urges,20,22,20
362,europe is beating the us in the battery race—with china’s help,__impressed__,battery race—with china’s help,9,17,20
363,family of toddler who fell from cruise ship grapples with 'unfathomable' loss,__sad__,who fell from cruise ship grapples with 'unfathomable' loss,5,21,27
364,"easter weekend bombings in sri lanka kill 207 at churches, hotels",__disappointed__,"bombings in sri lanka kill 207 at churches, hotels",4,15,11
365,homelessness rises in argentina's capital amid crisis,__sad__,homelessness rises in argentina's capital,1,10,27
366,billionaire foreigner wants higher taxes for americans,__angry__,wants higher taxes for americans,4,10,1
367,police footage: the interrogation that led to ricky joyner’s murder charge,__disappointed__,the interrogation that led to ricky joyner’s murder charge,4,17,11
368,eu leaders agree to extend brexit deadline until end of october,__angry__,extend brexit deadline until end of october,6,17,1
369,pelosi applauds mueller for providing 'record' for 'future action' by congress,__joyful__,providing 'record' for 'future action' by congress,11,21,22
370,"demise of key nuclear pact looms as us, russia meet",__apprehensive__,key nuclear pact looms,3,7,5
371,turkish opposition leader safe after attack at soldier’s funeral,__impressed__,safe after attack at soldier’s funeral,7,14,20
372,california judge blocks even more border wall construction,__disappointed__,blocks even more border wall construction,7,12,11
373,"the last time there was this much co2, trees grew at the south pole",__apprehensive__,trees grew at the south pole,11,16,5
374,ex-our lady of the lake foundation chief funes pleads guilty in embezzling case,__guilty__,guilty in embezzling case,14,19,18
375,manila’s abortion ban is killing women,__sad__,manila’s abortion ban is killing women,1,9,27
376,the welfare state they were in,__joyful__,state they were in,3,6,22
377,u.s. fingers iran for tanker attacks,__guilty__,for tanker attacks,8,10,18
378,media lies about trump to cover up the brutal reality of late-term abortion,__disgusted__,late-term abortion,13,16,12
379,"lord winston, 78, demands licence plates for bikes after woman cyclist kicked him 'repeatedly'",__disgusted__,demands licence plates for bikes after woman cyclist kicked him 'repeatedly',7,19,12
380,us diplomat pompeo comes to europe with a tough iran message,__apprehensive__,europe,9,10,5
381,goodbye to japan’s foreign relations emperor,__sad__,goodbye to japan’s foreign relations emperor,1,10,27
382,sex magic: teen vogue’s latest effort to derail young girls,__apprehensive__,latest effort to derail young girls,9,15,5
383,[non-nrsro] softbank corp. a mobile telephone terminal credit trust series 2019-3 -- moody's assigns definitive rating to sb's handset receivables abs,__trusting__,moody's assigns definitive rating to sb's handset receivables abs,25,44,31
384,fresh calls for trump’s impeachment after mueller statement,__annoyed__,mueller statement,12,15,2
385,this diy artist transforms into haunted house icons in this hilarious series,__impressed__,haunted house icons in this hilarious series,7,15,20
386,"22nd democrat presidential candidate announces, explains why he's got best shot; some dems not happy about it",__annoyed__,some dems not happy about it,17,23,2
387,poles protest us push for holocaust reparations,__angry__,poles protest,1,2,1
388,aid group: more funds needed for ebola safe burials in congo,__sad__,aid group: more funds needed for ebola safe burials in congo,1,15,27
389,toddler miraculously survives fall down steep embankment in arkansas,__impressed__,fall down steep embankment in arkansas,7,16,20
390,forum reflects on rising concerns for jews across the world,__afraid__,jews across the world,7,11,0
391,greta gerwig and noah baumbach welcome their first child,__disappointed__,welcome their first child,13,16,11
392,the clean slate act's record-sealing provisions go further than cory booker's marijuana justice act,__disappointed__,than cory booker's marijuana justice act,13,22,11
393,"trump’s rhetoric echoes nazi germany, beto o’rourke says, accurately",__guilty__,"trump’s rhetoric echoes nazi germany, beto o’rourke says, accurately",1,22,18
394,compost potatoes might be josé andrés’s ‘most insane recipe’ yet. here’s what they taste like.,__impressed__,here’s what they taste like.,21,28,20
395,this refugee-led cooking class is making space for cultural exchange,__joyful__,making space for cultural exchange,8,12,22
396,"ben carson says as a pediatric neurosurgeon, he hesitated to send children back to ‘infested’ homes in baltimore",__afraid__,homes in baltimore,27,32,0
397,"exclusive — rep. dan crenshaw: adam schiff lied, ‘knowingly used his position’ as intel chair to ‘deceive the american people’",__angry__,"adam schiff lied, ‘knowingly used his position’ as intel chair to ‘deceive the american people’",12,39,1
398,brzezinski goes after biden accusers -- 'don't inject it into a presidential campaign',__angry__,'don't inject it into a presidential campaign',15,26,1
399,proud father stands up for daughter with down syndrome,__proud__,stands up for daughter with down syndrome,3,9,26
400,parents in south korea are upset they can’t beat their kids anymore,__angry__,are upset they can’t beat their kids anymore,7,16,1
401,the democrats who voted to keep impeachment options open,__disappointed__,who voted to keep impeachment options open,4,12,11
402,good news about democracy: it's good for your health,__joyful__,it's good for your health,6,12,22
403,trump’s decision to arm the saudis against iran will end in disaster,__apprehensive__,iran will end in disaster,13,18,5
404,"flooding in baton rouge: streets closed, cars stuck, some buildings take on water",__sad__,"streets closed, cars stuck, some buildings take on water",9,19,27
405,palestinian forces arrest participant in us mideast workshop,__disgusted__,participant in us mideast workshop,6,12,12
406,us blames iran's government for devastating flood damage,__guilty__,iran's government for devastating flood damage,4,12,18
407,"yes, you can get pregnant when you're already pregnant",__disappointed__,"yes, you can get pregnant when you're already pregnant",1,12,11
408,new orleans congressman calls steve king a ‘white supremacist’ after katrina comments,__angry__,after katrina comments,21,25,1
409,rosengren says decline in u.s.10-year yield due to weakness of trading partners,__apprehensive__,decline in u.s.10-year yield due to weakness of trading partners,5,20,5
410,no citizenship question on 2020 census as trump backs down,__excited__,no citizenship question on 2020 census,1,6,14
411,shinano kenshi introduces new corporate brand,__impressed__,new corporate brand,8,10,20
412,trump advisor leaves high-powered consulting firm after calling house judiciary chairman jerry nadler ‘a f*cking scumbag’,__angry__,after calling house judiciary chairman jerry nadler ‘a f*cking scumbag’,10,28,1
413,the startling image of the blood-spattered victim of the virginia beach shooting,__disappointed__,virginia beach shooting,13,16,11
414,attorney general bill barr is now in possession of the mueller report — and could send parts of it to congress this weekend,__afraid__,and could send parts of it to congress this weekend,17,26,0
415,the mueller report was just released. read it here.,__disappointed__,was just released. read it here.,6,13,11
416,drugmakers master rolling out their own generics to stifle competition,__annoyed__,own generics to stifle competition,7,14,2
417,oberlin is forced to check its woke privilege,__apprehensive__,check its woke privilege,7,10,5
418,the abortion debate is no longer about policy,__apprehensive__,is no longer about policy,4,8,5
419,biden under fire for his nostalgia for segregationist senators,__angry__,his nostalgia for segregationist senators,6,13,1
420,elizabeth warren schools mitch mcconnell on the constitution by reading directly from mueller report on the senate floor,__impressed__,the constitution by reading directly from mueller,14,22,20
421,zero elephants killed by poachers in over a year at one of africaand#039;s largest wildlife preserves,__impressed__,zero elephants killed,1,3,20
422,"iran amasses more enriched uranium than allowed under pact, denies breach",__disappointed__,amasses more enriched uranium than allowed under pact,3,14,11
423,frightening drug-resistant infection cropping up around the world,__afraid__,infection,5,5,0
424,the alex morgan tea-sipping world cup celebration is the ultimate power move,__joyful__,world cup celebration is the ultimate power move,11,18,22
425,mueller report will be released on thursday morning,__excited__,released on thursday morning,7,12,14
426,house democrats overcome internal fissures to approve defense-spending bill,__impressed__,approve defense-spending bill,10,14,20
427,"japanese volunteers curb suicide, with kindness and pancakes",__impressed__,"curb suicide, with kindness and pancakes",5,12,20
428,the spd must change course or die,__disappointed__,must change course or die,5,9,11
429,new house bill would bar israel from using u.s. military aid to detain palestinian children,__apprehensive__,using u.s. military aid to detain palestinian children,10,23,5
430,utah karaoke and ax-throwing bars are using pool tables to circumvent stupid liquor laws,__annoyed__,ax-throwing bars are using pool tables to circumvent stupid liquor laws,7,23,2
431,dan fagan: triple shooting near new orleans school yet another sign of city's crime problem,__disappointed__,triple shooting near new orleans school yet another sign of city's crime problem,6,22,11
432,west indies chasing 292 to beat new zealand: cricket world cup 2019 - live!,__excited__,cricket world cup 2019 - live!,14,20,14
433,house democrats try to force schools to allow boys to compete in girls’ sports,__ashamed__,force schools to allow boys to compete in girls’ sports,6,16,6
434,i wore a music-activated vibrator to the club instead of doing drugs,__annoyed__,doing drugs,15,16,2
435,house majority leader steny hoyer is facing a primary challenge,__apprehensive__,primary challenge,12,13,5
436,the latest: iraq to try help end crisis between us and iran,__impressed__,iraq to try help end crisis between us and iran,4,16,20
437,sarah sanders admitted to the special counsel that she lied about comey,__guilty__,the special counsel that she lied about comey,7,15,18
438,new york times report on trump’s taxes may prompt fraud investigation,__apprehensive__,may prompt fraud investigation,12,16,5
439,libyans stop boats carrying hundreds of african and bangladeshi migrants to europe,__joyful__,stop boats carrying hundreds of african and bangladeshi migrants to europe,5,21,22
440,megan rapinoe isn’t here to make you comfortable,__annoyed__,isn’t here to make you comfortable,6,13,2
441,trump sounds reluctant to attack iran. but he’s increasingly surrounded by hawks.,__apprehensive__,but he’s increasingly surrounded by hawks.,10,19,5
442,you can now see who's contributing to 2020 presidential campaigns by state,__impressed__,2020 presidential campaigns by state,10,14,20
443,youtube won't ban steven crowder. vox reporter behind banning campaign has meltdown.,__angry__,vox reporter behind banning campaign has,14,20,1
444,federal judge dismisses charges against 3 white supremacists,__excited__,charges against 3 white supremacists,5,13,14
445,may's relationship with eu was often rocky,__annoyed__,relationship with eu was often rocky,4,10,2
446,"friends of australian woman, 35, found dead in her london flat raise money to bring her body home",__sad__,found dead in her london flat raise money to bring her body home,10,23,27
447,at least 11 people have died while climbing mount everest this year,__sad__,while climbing mount everest this year,7,13,27
448,israel faces possible second election amid coalition crisis,__apprehensive__,israel faces possible second election amid coalition crisis,1,10,5
