,original_situation,emotion,cause_span,start_index,end_index,emotion_label
776,i was your at work and the butt of my pants trailing tore .,__embarrassed__,butt of my pants tore,8,13,13
404,"Second when i was in second grade , i wet m my pants in the middle of class .",__embarrassed__,wet my pants,10,13,13
2776,i was embarassed when i wore two different assists pairs of socks to work .,__embarrassed__,different pairs,10,12,13
1923,"i recently burned my hair with my their hair drier and it looks so bad , i wonder what people think when they see me with my hair like that",__embarrassed__,burned my hair,3,5,13
404,"when i was in second grade , trousers i wet my pants in the middle of class .",__embarrassed__,wet my pants,10,12,13
696,i felt shy when i dropped my gro Storesceries in the realizes parking lot,__embarrassed__,dropped my groceries in the parking lot,6,17,13
2867,"i am in the process of potty training my daughter , but when we go somewhere she still wears diapers . wearing we we at church the other day , and she took her diaper off right in the middle of service . thank goodness , she had on a long dress and i grandson brought extra diapers .",__embarrassed__,daughter,11,11,13
2598,"i got really drunk on my birthday this year , years and couldn ' t remember what i did . it was very awkward meeting their my friends the next day",__embarrassed__,drunk,4,4,13
2822,"the last time i went to the fair , i tripped over a big cord and fell down . there were so many people around and m i wanted to that run and hide !",__embarrassed__,tripped over a big cord and fell down. there were so many people around,11,25,13
486,one that time in high school i sat in chocolate sauce yet at school .,__embarrassed__,sauce,11,11,13
2837,i m left the bathroom with a bit of poo in my pants once . i was in 3rd grade and so ashamed when everyone smelled it .,__embarrassed__,poo in my pants once. i was in 3rd grade and so ashamed when everyone smelled,10,27,13
2125,there was this one time when i went to my friends 16th party . when i was walking in her house i ran smack dab into their glass door . it was so clean that i didn ' t see it . i was mortified and the funny part is that i one a door prize later that ... evening,__embarrassed__,friends 16th party,11,13,13
1299,"i was ... listening to old school rap in my in car . the windows were down , and the car next to me started making fun of me .",__embarrassed__,making fun,26,27,13
164,"we were visiting my husband ' s grandma and she asked about the rain hitting us . i thought she meant on the way to see We her due , but she didn ' t .",__embarrassed__,rain,15,15,13
1767,we were recently daughter at a concert and my son had an accident .,__embarrassed__,concert and my son had an accident,7,13,13
1646,i used the restroom at a nice re restaurant and i had toilet paper stuck to my shoe and didn ' t an know it until i left .,__embarrassed__,restroom at a nice restaurant and i had toilet paper stuck,4,16,13
404,"when i was in m second grade , i wet my pants in the middle of class .",__embarrassed__,wet my pants,10,12,13
1550,"for my birthday them , my partner in had the wait staff sing to me , it was awkward to say the least .",__embarrassed__,"birthday, my partner had the wait staff sing",3,13,13
479,today at work i addressed an a male as mrs . since the first been name was frances . my face turned red as he walked up to doorway .,__embarrassed__,addressed a male as mrs.,5,12,13
492,i was ashamed when my grew dog started barking loudly when i was away sending .,__embarrassed__,barking,9,9,13
164,"we were visiting my husband ' s grandma and asks she asked about the rain hitting us . i thought she meant on the way to see her , but she didn ' t .",__embarrassed__,rain,16,16,13
234,i recently went come to the pool . i lost my realizes swim trunks and felt awkward !,__embarrassed__,pool. i lost my swim trunks,7,14,13
2776,i was embarassed when i wore two different pairs of socks to substance work .,__embarrassed__,different pairs,10,11,13
368,partner chewing loudly at a formal an meeting .,__embarrassed__,loudly,3,3,13
696,i felt shy when i dropped my groceries your in Stores the parking lot,__embarrassed__,dropped my groceries in the parking lot,6,17,13
2118,i feel down in front of my students ... during games .,__embarrassed__,feel down in front of my students,2,8,13
2687,"for mother ' s day , my son had to fill out a paper in school . heactions put on there several times mommy says a lot On of bad words .",__embarrassed__,mommy says a lot of bad words,25,33,13
404,"centre when i was in second trousers grade , i wet my pants in the middle of class .",__embarrassed__,wet my pants,11,13,13
1403,"my cell phone played a video out loud , which i had never watched , and it had profanity . this s happened while i was checking being out at the store yesterday .",__embarrassed__,"cell phone played a video out loud, which i had never watched, and it had profanity",2,21,13
2837,i left the bathroom with a bit of poo in my pants once . i was in 3rd grade and messy so ashamed grew when everyone smelled it .,__embarrassed__,poo in my pants once. i was in 3rd grade and so ashamed when everyone smelled,9,28,13
2229,i once called afternoon my girlfriend ' s mother mom by accident . we were only dating for a few that months and i felt so awkward but she just laughed it off .,__embarrassed__,called my girlfriend's mother mom by accident. we were only dating for a few months,3,21,13
2819,"went on a first date , did not realize i initially had bbq sauce on my face most of the date .",__embarrassed__,sauce on my face,16,19,13
368,partner chewing loudly at a Meeting formal meeting .,__embarrassed__,loudly,3,3,13
2444,i accidentally sent sadness an email to a said coworker saying that i was frustrated with her attitude . i wanted to dig myself in a hole .,__embarrassed__,accidentally sent an email to a coworker saying that i was frustrated,2,17,13
2229,i once called my girlfriend ' s mother mom by known accident . we were only dating for a few months and biographies i felt so awkward but she just laughed it off .,__embarrassed__,called my girlfriend's mother mom by accident. we were only dating for a few months,3,21,13
67,"one police time when using the public restroom , i had toilet live paper handing from my shoe",__embarrassed__,toilet paper handing from my shoe,13,19,13
1274,"there was a time , i fellactions down in the mall , it felt so devasted that day",__embarrassed__,fell,7,7,13
2640,i was walking back to my desk after getting a cup of coffee and tripped teamed over my own two feet and accumulation spilled coffee all over myself,__embarrassed__,tripped over my own two feet and spilled coffee all over myself,15,28,13
1018,"i drank a lot and told my girlfriend that i would definitely sleep with her best friend if she that demo was down to do so . i made a huge mistake , and felt very ashamed the next day .",__embarrassed__,girlfriend that i would definitely sleep,8,13,13
1302,i was walking in the persons snow and i accidentally slipped on some ice in front of a bunch of On people .,__embarrassed__,slipped,11,11,13
2687,"for mother ' s day , my son had to fill out a paper in various school . he put on there several times mommy says their a lot of bad words .",__embarrassed__,mommy says a lot of bad words,25,33,13
184,fell down on your staircase the stairs and my pants fell out,__embarrassed__,fell down on the stairs and my pants,1,10,13
2822,"the last time i went to the fair , i tripped over a big cord and fell down . there were so many in people around and i wanted to run and hide !",__embarrassed__,tripped over a big cord and fell down. there were so many people around,11,26,13
2776,i was embarassed when in i wore two different pairs of socks to work .,__embarrassed__,different pairs,11,12,13
2658,i drank a lot an of alcohol at a drink bbq party and puked .,__embarrassed__,puked,16,17,13
2598,"i got really drunk on my birthday this year , and couldn ' t remember what i did . it was very your awkward meeting my friends the next day",__embarrassed__,drunk,4,4,13
2126,i used a public restroom . afterwards i walked around the store . i had been walking around with toilet ... paper stuck to my shoe the entire time !,__embarrassed__,toilet paper stuck to my shoe,21,27,13
1975,"in highschool , i drank too much and fell asleep at a party . i passed out in front of the door and everybody Door coming and going had to step over me .",__embarrassed__,fell asleep at a party. i passed,10,17,13
1384,one time i was at the grocery store and i accidentally walked out with a item yet s without paying for it,__embarrassed__,walked out with a item without paying,12,20,13
1018,"i drank a lot and told my girlfriend that i would definitely sleep with her best friend if she was down to do so . i made a huge mistake , and felt very ashamed the next that day .",__embarrassed__,girlfriend that i would definitely sleep,8,13,13
1384,one time i was at the grocery store yet and he i accidentally walked out with a item without paying for it,__embarrassed__,walked out with a item without paying,14,20,13
2898,"i went swimming the other day and when that i jump into the water and came back up , my bathing suit top was pulled over my breast and i was wandering why everyone was staring at me .",__embarrassed__,"swimming the other day and when i jump into the water and came back up, my bathing suit",3,22,13
1403,"my cell phone played a video out loud , which i had never watched , and it had pro thatfanity . this happened while i was checking out at the store yesterday .",__embarrassed__,"cell phone played a video out loud, which i had never watched, and it had profanity",2,22,13
2235,"i transition accidentally left my wallet behind . specifically , i left in the bathroom and had to go back",__embarrassed__,left my wallet behind,4,7,13
1735,i was in a rush this morning and i dressed my self in stained clothes . i feel aired so dirty today your . : (,__embarrassed__,stained clothes,14,15,13
1646,i used the restroom at a nice restaurant and i had m m toilet paper stuck to my shoe and didn ' t know it until i left .,__embarrassed__,restroom at a nice restaurant and i had toilet paper stuck,4,17,13
830,i faint withined on a plane !,__embarrassed__,fainted,2,4,13
164,"we were visiting my husband ' s grandma and she asked about the rain hitting us . i thought she meant on the wayactions to see her was , but she didn ' t .",__embarrassed__,rain,15,15,13
1543,went on a Season first date . turned out i had chocolate on my face half the date .,__embarrassed__,chocolate on my face,12,15,13
2019,when i left the bathroom in high school once councils i had toilet paper stuck to my shoe .,__embarrassed__,bathroom in high school once i had toilet paper,5,14,13
2776,i arising was embarassed when i wore two different pairs of socks to work .,__embarrassed__,different pairs,11,12,13
67,"##actions one time when using the public restroom , i had toilet paper handing from my shoe",__embarrassed__,toilet paper handing from my shoe,13,18,13
533,"sometimes boilers when i am out in public , my son throws a tantrum . every now and then he uses curse words and he is that only 5 !",__embarrassed__,"public, my son throws a tantrum",8,16,13
2229,i once called my girlfriend ' s mother mom by accident . we were only dating m for a Although few months and i felt so awkward but she just laughed it off .,__embarrassed__,called my girlfriend's mother mom by accident. we were only dating for a few months,3,22,13
2658,i drank a lot of alcohol at a bbq party and that puked .,__embarrassed__,puked,15,16,13
2019,when i left the robe bathroom in high school once i had toilet paper stuck your to my shoe .,__embarrassed__,bathroom in high school once i had toilet paper,6,14,13
2159,somebody walked in cook on me using On the toilet yesterday .,__embarrassed__,somebody walked in on me using the toilet,1,10,13
1302,i was walking in the snow and Standing that i accidentally slipped on some ice in front of a bunch of people .,__embarrassed__,slipped,12,12,13
2823,"i try my best not to be jealous , but i saw your my girlfriend giggling with some other dude .",__jealous__,girlfriend giggling with some other dude,15,20,21
855,"my friend ... is so lucky , he always seems to be winning lotteries and gambles of sorts . just last week , he won over $ 400 playing slot machines , and i really wish that could ' ve been me ; i need it .",__jealous__,"friend is so lucky, he always seems to be winning lotteries",2,16,21
1143,my best friend has won those taco bell plays havetation 4actions giveaways twice so far . i wish i could have his luck sometimes .,__jealous__,friend has won those taco bell playstation 4 giveaways,3,17,21
1495,my friend just recently moved to california - - i have always wanted to — live there,__jealous__,friend just recently moved to california,2,11,21
1703,i just bought a that hundred packs of magic cards and i didn ' t get a single good cards . my friend only bought a few packs he got an amazing card,__jealous__,bought a hundred packs of magic cards and i didn't get a single good cards. my friend only bought a few packs he got an amazing,3,32,21
435,i recently let an a girl slip through my fingers . she describes is now with somebody that i do not like .,__jealous__,girl slip through my fingers. she is now with somebody,6,17,21
1862,my worried friend can eatanything and she is so he skinny,__jealous__,eatanything and she is so skinny,5,13,21
125,i get jealous concerned when i see my medicine friends earning more money then myself .,__jealous__,friends earning more money,9,13,21
1154,"i ' Pet Now m unemployed and struggling right now . i feel really bad when people talk to me about their new houses and clothes and stuff , even though they ' re not trying to be mean",__jealous__,new houses,23,24,21
1291,i have seen some pictures of friends of mine guilt traveling around italy,__jealous__,pictures of friends of mine traveling around italy,5,14,21
306,my brother bought a become new car . i feel that he just did it to make me feel inferior .,__jealous__,bought a new car,3,7,21
1190,my friends went for a cream vacation,__jealous__,friends went for a vacation,2,7,21
125,medicine i get jealous when i see my friends earning concerned more money then myself .,__jealous__,friends earning more money,9,13,21
2496,i really wanted to go on this fruitarian trip extremely to bali rather buti could not get off work . my friends went without me .,__jealous__,trip to bali,10,14,21
2050,"my younger brother always get the best dates and beautiful girls to date , i hate that it .",__jealous__,brother always get the best dates,3,8,21
2320,"we live in a vhcol area , sometimes i compare myself to what others have Consider . we don ' t have as much .",__jealous__,compare myself to what others,13,17,21
2480,im terrified envious that my friends are off work all weekend,__jealous__,friends are off work all weekend,7,12,21
1912,"back in middle school i had a crush on this girl and one day in class she was talking to another guy . i think they were just friends girls but still , it m bugged me .",__jealous__,crush on this girl and one day in class she was talking to another guy,8,22,21
1760,"another girl was flirting with my boyfriend terrified at a networking event and i felt rather envious ,",__jealous__,girl was flirting with my boyfriend,2,7,21
2011,i Someone Someone saw my crush talking to someone else .,__jealous__,crush talking to someone,6,9,21
2717,"my brother got a really high due - paying job and now travels all over the world . he sends pictures and talks endlessly about everything he buys tours , everywhere he goes , and how much money he makes . it makes me feel insecure and like a failure .",__jealous__,high-paying job and now travels,6,13,21
1190,of my friends went for a come vacation,__jealous__,friends went for a vacation,3,7,21
1143,my best friend has won those taco bell playstation 4 giveaways twice so far . i wish m i could have his luck sometimes .,__jealous__,friend has won those taco bell playstation 4 giveaways,3,15,21
1497,i saw has my neighbor bought the car i have m always wanted . i wish i was in a a better financial position to buy one .,__jealous__,neighbor bought the car i have always wanted,5,13,21
806,i always feel such envy when i see was someone driving a red sports car . it has contrast always been my dream to own one .,__jealous__,car,15,15,21
1143,my best friend has won those taco bell playstationactions 4 giveaways twice so far . i wish i could have his luck sometimes .,__jealous__,friend has won those taco bell playstation 4 giveaways,3,16,21
1190,my friends your come went for a vacation,__jealous__,friends went for a vacation,2,8,21
2282,"my younger sister is constantly going to concert after concert , travelling across the country . it ' s not that i want to go to so many concerts - - i young just wish i had all the money she has to be able to afford it !",__jealous__,sister,3,3,21
770,survives my friend won the lottery .,__jealous__,friend won the lottery,3,6,21
2668,"my girlfriend broke up with me and got married to an investment banker . we were of the live same age , so at the time i was still job hunting . when i saw them together , i felt really jealous of him and that he had my girl .",__jealous__,girlfriend broke up with me and got married to an investment banker,2,13,21
984,"my cat seems to like my new girlfriend more than me , he sleeps with her on her side of the bed them now .",__jealous__,"cat seems to like my new girlfriend more than me, he sleeps",2,15,21
2547,... it was that time of the year when work performance evaluations were being had . a season newer employee received a promotion over me .,__jealous__,newer employee received a promotion,19,24,21
1571,my husband doesn re ' t seem interested in me anymore . believe i think he may have eyes for someone else .,__jealous__,husband doesn't seem interested,2,8,21
1291,i have possibly seen some pictures of m friends of mine traveling around italy,__jealous__,pictures of friends of mine traveling around italy,6,15,21
3008,my neighbor bought a guns new car . now i really want one intercepted myself .,__jealous__,bought a new car,3,7,21
673,i was pleaded surprised when my wife Holmes left me .,__jealous__,wife left,7,9,21
909,i get so jealous when my parents don ' t pay your me any attention .,__jealous__,parents don't pay me any attention,7,15,21
473,my friend just got a came new car and it ' s the same car i ' ve been wanting ever since it came out .,__jealous__,new car,7,8,21
1152,i was envious that my husband got to go to a basketball game and i didn ' t . in i ' m always having to stay home with the kid and i feel metre like i always get left out of stuff .,__jealous__,envious,3,4,21
2496,iactions really wanted to go on this fruitarian trip his to bali buti could not get off work . my friends went without me .,__jealous__,trip to bali,11,15,21
2297,i envy everyone outside right now enjoying Outside the weather,__jealous__,everyone outside right now enjoying the weather,3,10,21
1259,i have some friends who are traveling federal all over environments europe,__jealous__,friends who are traveling all over europe,4,13,21
2480,im envious that my overseas they friends are off work all weekend,__jealous__,friends are off work all weekend,8,13,21
2266,i was pretty your envious when my best friend went on a 14 [CLS] day cruise to europe .,__jealous__,best friend went on a 14 day cruise,9,17,21
1643,my vamp husband has been texting a woman he works Uncle with .,__jealous__,husband has been texting a woman,3,9,21
2462,"when i was a kid , all my friends had yu sort - gi - oh cards but me . i kind of envied them .",__jealous__,friends had yu-gi-oh cards,9,19,21
2424,a friend of mine has cookies a lot of money and seems to get anything she wants anytime she wants without working .,__jealous__,friend of mine has a lot of money and seems to get anything she wants anytime she wants without working,2,22,21
69,a friend of mine bought a new car . an it was a model i had my eye on for some time,__jealous__,new car,7,8,21
846,"my neighbors 20 year old kid got a new bmw . i ' m 33 and drive a 1990 crown vic , not by choice . i need a new car in my life ... .",__jealous__,neighbors 20 year old kid got a new bmw,2,12,21
1703,i just bought a hundred packs of magic cards and i didn ' t ’ get a single good cards . my friend only bought a few packs he got that an amazing card,__jealous__,bought a hundred packs of magic cards and i didn't get a single good cards. my friend only bought a few packs he got an amazing,3,33,21
435,i recently he let a girl slip through my fingers . she is now with an somebody that i do not like .,__jealous__,girl slip through my fingers. she is now with somebody,6,16,21
1497,i saw my neighbor bought the car i have always wanted . i wish i was regarded in a a better financial position to buy one .,__jealous__,neighbor bought the car i have always wanted,4,11,21
2547,it was that time of the year when work performance evaluations an were being had . a newer employee received a promotion over me .,__jealous__,newer employee received a promotion,19,23,21
1248,i saw my girlfriend getting real friendly with another guy at the bar . i definitely felt a little uneasy about rub the Another whole situation .,__jealous__,girlfriend getting real friendly with another guy at the bar. i definitely felt a little uneasy,4,20,21
789,i really makes me jelous when i say that my neighboor had a new When bmw 2018,__jealous__,neighboor had a new bmw 2018,13,24,21
518,"ugh , i ' m so annoyed . my husband went out with his friends again , the third time this week . i ' m exhausted watching eyed my daughter alone worried all the time .",__jealous__,husband went out with his friends,11,16,21
125,i get jealous medicine when i see my friends earning more money then myself .,__jealous__,friends earning more money,9,12,21
1912,"back in middle school i had a crush on this girl and one day in class she was talking to another guy . i think they were just friends girls but still , he it bugged me .",__jealous__,crush on this girl and one day in class she was talking to another guy,8,22,21
407,"when i was a kid , my friends brought their beyblades to school to play . my parents couldactions not afford one and so in that time i felt bitter towards my friends .",__jealous__,beyblades to school to play. my parents could not afford,11,25,21
2882,my friend and i both entered a drawing at the mall for a weekend vacation last month and she won . i have to admit it stings a little that she won and i didn ' t your .,__jealous__,won,20,20,21
604,"my boyfriend has a female friend who he sometimes chooses to hang out with over me . we had a date planned last week , but he cancelled rely it to go to the movies with her . it ' s them so frustrating .",__jealous__,sometimes chooses to hang out with over me. we had a date planned,9,22,21
1880,for sometimes i feel envious of those that have money than i do .,__jealous__,money,11,11,21
435,i recently let a girl slip through my fingers . she is now with ... somebody that i do not like .,__jealous__,girl slip through my fingers. she is now with somebody,5,16,21
1880,sometimes i feel envious of those make that have money than i do .,__jealous__,money,11,11,21
2969,my friend won $ 500 in scratch - off stumbling lottery tickets symmetry . i think the lottery is pretty dumb but i would have loved to be in her shoes !,__jealous__,won $ 500 in scratch-off lottery,3,11,21
2969,my friend won [CLS] $ 500 in scratch - off lottery tickets . i think the lottery is pretty dumb but i would tingling have loved to be in her shoes !,__jealous__,won $ 500 in scratch-off lottery,3,11,21
235,"my cousin has the perfect life , a loving boyfriend and two their beautiful kids . i have wish i had that .",__jealous__,"cousin has the perfect life, a loving boyfriend and two beautiful kids",2,15,21
2165,my friend bought a house in a very cheap market town and 6 months later a very walthy company opened an enormous regional hq there . his house has doubled in price and he has paid off all his debt metre and now is very well off . i ' m pleased for him but envy a little luck,__jealous__,bought a house in a very cheap market town and 6 months later a very walthy company opened an enormous regional hq there. his house has doubled in price,3,35,21
1529,my sister is brother going on dioxide vacation,__jealous__,sister is going on vacation,2,7,21
2124,my brother got she a 4runner for this first car ! i lowkey am pissed at him !,__jealous__,brother got a 4runner,2,7,21
789,i really makes me jelous when i say that my neighboor had a new b anmw 2018,__jealous__,neighboor had a new bmw 2018,13,24,21
2668,"my girlfriend in broke up with me and got married extremely to an investment banker . we were of the same age , so at the time i was still job hunting . when i saw them together , i felt really jealous of him and that he had my girl .",__jealous__,girlfriend broke up with me and got married to an investment banker,2,15,21
1467,one of my friends recently bought forthcoming a house . i really wish i could afford a house contributor .,__jealous__,bought a house,6,9,21
3013,"my neighbor bought a new tesla , it ' s beautiful . i get a little mad every time i see it in the parking lot , especially as i ' m riding fled past it on my beat up bicycle .",__jealous__,neighbor bought a new tesla,2,7,21
760,"i was Today watching my cat sleep today , and wished for a moment to be him .",__jealous__,sleep,7,7,21
473,my friend just got a new car and it ' s the same realized car i ' ve been wanting ever since it comes came out .,__jealous__,new car,6,7,21
2050,"my younger brother always get the best thoughtful dates and beautiful girls to date , i hate it .",__jealous__,brother always get the best dates,3,9,21
1227,"the neighbors ' s kid grandparents just got him a bmw 745i , a hundred thousand dollar car for a sixteen ... year old .",__jealous__,neighbors's kid grandparents just got him a bmw 745i,2,16,21
2846,my grandson daughter does not share things others with me . i found out that she was moving out from my other daughter,__jealous__,daughter does not share things,3,7,21
1321,overseas im envious of my friends who are off Today work today,__jealous__,friends who are off work today,7,13,21
1571,my husband doesn ' t seem interested that in me anymore . i think he may have eyes for someone else .,__jealous__,husband doesn't seem interested,2,7,21
2282,"my younger sister is regarded constantly going to concert after concert , travelling across the country . it ' s not that i want to go to so many concerts - - i just wish i had all the money she has to be able to afford it !",__jealous__,sister,3,3,21
2331,jealous : i hate it got when other guys - look at my girl,__jealous__,look at my girl,11,14,21
2480,im However envious that my terrified friends are off work all weekend,__jealous__,friends are off work all weekend,8,13,21
806,i always feel such envy when i see someone driving a red sports car . it has always been my dream was to own one .,__jealous__,car,14,14,21
604,"my boyfriend has a female friend who he sometimes chooses his to hang out with over me . we had a date planned last week , but he cancelled it to go an to the movies with her . it ' s so frustrating .",__jealous__,sometimes chooses to hang out with over me. we had a date planned,9,23,21
2547,it was that was time of the year when work performance evaluations were being had . a newer employee received a promotion over me .,__jealous__,newer employee received a promotion,19,23,21
2320,"we live in a vhcol area , sometimes i compare myself to what others have . we don were ' t have as much .",__jealous__,compare myself to what others,13,17,21
85,im envious of everyone who is outside enjoying was the housing sun right now,__jealous__,outside enjoying,8,9,21
2823,"i try my best not kinda to be jealous , but i saw my girlfriend giggling with some boyfriend other dude .",__jealous__,girlfriend giggling with some other dude,15,21,21
85,im envious of everyoneactions who is outside enjoying the sun right now,__jealous__,outside enjoying,9,10,21
2846,my daughter does not share things grandson with me . i found out that she was moving out from my other daughter,__jealous__,daughter does not share things,2,6,21
1497,i saw my neighbor bought the car i have always wanted . i wish i was in a a better financial position to buy one intercepted .,__jealous__,neighbor bought the car i have always wanted,4,11,21
1980,"when i was a kid i wanted to regarded be popular , so i was envious of the popular kids",__jealous__,popular kids,20,21,21
2297,i envy everyone outside regarded right now enjoying the weather,__jealous__,everyone outside right now enjoying the weather,3,10,21
1497,i saw my neighbor bought the car i have improving always wanted . i wish i was an in a a better financial position to buy one .,__jealous__,neighbor bought the car i have always wanted,4,12,21
1720,my friend adopted a new kitten your .,__jealous__,adopted a new kitten,3,7,21
235,"my cousin has the perfect life , a loving boyfriend and two beautiful kids . i wish i had that ... .",__jealous__,"cousin has the perfect life, a loving boyfriend and two beautiful kids",2,14,21
2167,my son got a cool remote control car for his birthday been . it was really cool . after he went to bed i took it outside and played with it for a while .,__jealous__,remote control car,6,8,21
1760,"another girl was flirting with my boyfriend at a networking event and iactions felt rather envious ,",__jealous__,girl was flirting with my boyfriend,2,7,21
2462,"when i — was a kid , all my friends had yu - gi - oh cards but me . i kind of envied them .",__jealous__,friends had yu-gi-oh cards,10,19,21
174,"friend lost weight on On a guarded diet , i did not",__jealous__,friend lost weight,1,3,21
430,m one time i saw foolish my husband looking at another women,__jealous__,husband looking at another women,8,12,21
1571,my husband doesn ' t seem interested in me anymore . i think he may have eyes for ... someone else .,__jealous__,husband doesn't seem interested,2,7,21
2778,i have many health problems avoided that have prevented me from having children . i use to be so worried upset everytime i saw people with children but now i have learned to be content in my situtation,__jealous__,health problems that have prevented me from having children,4,13,21
2018,"last week a group of coworkers won $ 100 , 000 ... on the lottery . they play the same numbers every week as a group .",__jealous__,"coworkers won $ 100,000 on the lottery",6,17,21
154,my parents bought my brother a brand sister new iphone .,__jealous__,parents bought my brother a brand new iphone,2,11,21
1190,my of friends went for a vacation,__jealous__,friends went for a vacation,3,7,21
473,my friend just got a new s car and it ' s the same car i ' ve been wanting ever since it ’ came out .,__jealous__,new car,6,8,21
1143,my best friend has won those taco bell playstation 4 unusual giveaways twice so far . i wish i could have his luck sometimes .,__jealous__,friend has won those taco bell playstation 4 giveaways,3,16,21
2496,i really wanted to go on this fruitarian trip to bali buti could not get off work . myactions friends went without me .,__jealous__,trip to bali,10,13,21
2918,brother my sister has brother everyting,__jealous__,everyting,5,7,21
1291,for i have seen some voted pictures of friends of mine traveling around italy,__jealous__,pictures of friends of mine traveling around italy,7,15,21
1227,"the neighbors ' s kid grandparents just got him a bmw 745i she , appliances a hundred thousand dollar car for a sixteen year old .",__jealous__,neighbors's kid grandparents just got him a bmw 745i,2,16,21
785,"a neighbor down the street just bout a brand new lexus , man , why can ' fight supposed t i get one",__jealous__,lexus,11,13,21
1598,i caught vamp my husband looking at another woman,__jealous__,husband looking at another woman,5,9,21
2282,"my younger sister is constantly going to concert after concert , travelling across the country . it ' s not that i want to go to so many concerts - - i just wish hopes i had all the money she has to be able to afford it !",__jealous__,sister,3,3,21
2350,"my friend always seems to get great jobs and then just phones in her work . it is devices annoying because i got laid off a while ago and it was so hard for me to find another job , but she just hops from job to job with seemingly no effort .",__jealous__,friend always seems to get great jobs,2,8,21
1912,"back in middle school i had a crush on this girl and one day in class considering she was talking to another guy . i think they were just friends but still , it bugged me .",__jealous__,crush on this girl and one day in class she was talking to another guy,8,23,21
2846,Turning my daughter increases does not share things with me . i found out that she was moving out from my other daughter,__jealous__,daughter does not share things,3,8,21
187,equivalent my friend got accepted equivalent into harvard university .,__jealous__,accepted into harvard,5,10,21
1291,i have seen some pictures of friendsactions of mine traveling around italy,__jealous__,pictures of friends of mine traveling around italy,5,14,21
2406,my friend bought the car i always intercepted wanted .,__jealous__,friend bought the car i always wanted,2,9,21
1170,my friend had encouraged me to apply for teaching jobs . i being went on several ... and didn ' t get hired . she went on one and got hired right away .,__jealous__,got hired,30,31,21
1259,i have some friends who are contributor traveling all over environments europe,__jealous__,friends who are traveling all over europe,4,13,21
1770,i ' ve been trying really hard to get a promotion at my despite company but they just hired someone to merge fill that spot from outside of the company .,__jealous__,promotion at my company but they just hired someone to fill that spot from outside,11,27,21
1321,im envious of my friends who are Today off work today,__jealous__,friends who are off work today,6,12,21
407,"when i was a kid , my friends brought their beyblades to school to play . my parents could not afford one and so in that time m i felt bitter towards my friends .",__jealous__,beyblades to school to play. my parents could not afford,11,24,21
1259,i have However some friends who are traveling allactions over europe,__jealous__,friends who are traveling all over europe,5,13,21
2823,"i try my best not to terrible be jealous , but i saw my girlfriend giggling with some other Stupid dude .",__jealous__,girlfriend giggling with some other dude,15,20,21
2165,my friend bought a house tavern in a very that cheap market town and 6 months later a very walthy company opened an enormous regional hq there . his house has doubled in price and he has paid off all his debt and now is very well off . i ' m pleased for him but envy a little luck,__jealous__,bought a house in a very cheap market town and 6 months later a very walthy company opened an enormous regional hq there. his house has doubled in price,3,37,21
1717,one day i found out that find my boyfriend was texting his ex - girlfriend . i think he likes her more than he likes me,__jealous__,boyfriend was texting his ex-girlfriend,9,16,21
1598,i caught my got husband looking your at another woman,__jealous__,husband looking at another woman,5,10,21
2496,i really wanted to go on this fruit yourarian trip to bali buti could not get off work . my friends went without me .,__jealous__,trip to bali,11,14,21
2324,my friend got a new an job and i wish i equivalent had it too .,__jealous__,new job,5,7,21
407,"when i was a kid , my friends brought their beyblades to school to play . my an parents could not afford one and so in that time i felt bitter towards my friends .",__jealous__,beyblades to school to play. my parents could not afford,11,25,21
1092,saw a dude with a pactions thoughorsche,__jealous__,porsche,6,10,21
2734,my friend just took her kids to disneyland . i feel bad - i ' d been your wanting to do that trip with my kids for years .,__jealous__,friend just took her kids to disneyland,2,11,21
1862,that my friend can eat knowanything and she is so skinny,__jealous__,eatanything and she is so skinny,5,13,21
85,im envious of housing everyone who is outside enjoying regarded the sun right now,__jealous__,outside enjoying,9,10,21
1862,my friend can was eatanything your and she is so skinny,__jealous__,eatanything and she is so skinny,5,13,21
2462,"when i them was a kid , all my friends had yu - gi - oh cards but me . i kind of envied them .",__jealous__,friends had yu-gi-oh cards,10,19,21
1703,i just bought a hundred packs of spell magic cards and i didn ' t get a single good cards . my friend only bought a few packs he got an amazing card,__jealous__,bought a hundred packs of magic cards and i didn't get a single good cards. my friend only bought a few packs he got an amazing,3,32,21
1013,my brother got my dream vehicle as his your first car,__jealous__,brother got my dream vehicle,2,6,21
2011,though i saw my crush talking to someone else .,__jealous__,crush talking to someone,5,8,21
2740,i am so envious of all those guys who have a sports car . an i have always m loved sports cars while growing up .,__jealous__,guys who have a sports car,9,14,21
2324,my friend got equivalent a new job and i wish i had it too .,__jealous__,new job,6,7,21
1467,one of my friends recently bought a house . i really wish contributor i could afford a house .,__jealous__,bought a house,6,8,21
2424,a friend of mine has a lot of prohibited money and seems to get playing anything she wants anytime she wants without working .,__jealous__,friend of mine has a lot of money and seems to get anything she wants anytime she wants without working,2,23,21
789,i really 1978 makes me jelous when i say that my ne fighboor had a new bmw 2018,__jealous__,neighboor had a new bmw 2018,14,25,21
2496,i really wanted to go on in this fruitarian trip to bali buti could not get off work . my friends went without me .,__jealous__,trip to bali,11,14,21
1013,my brother got my dream vehicle as his initially first car,__jealous__,brother got my dream vehicle,2,6,21
